RESULT_COUNT: 9997,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
AGZD,AGZD:UW,BBG005Q26BC1,2018-03-12,48.12,48.274,48.04,48.24,3512.0,0.0,1.0,48.12,48.274,48.04,48.24,3512.0
AHC,AHC:UN,BBG000TGPMF0,2018-03-12,5.25,5.25,5.1,5.1,19035.0,0.0,1.0,5.25,5.25,5.1,5.1,19035.0
AHGP,AHGP:UW,BBG000BRPF88,2018-03-12,25.51,25.98,25.42,25.82,49511.0,0.0,1.0,25.51,25.98,25.42,25.82,49511.0
AHH,AHH:UN,BBG004CYX1S4,2018-03-12,13.65,13.81,13.62,13.81,203089.0,0.0,1.0,13.65,13.81,13.62,13.81,203089.0
AHL,AHL:UN,BBG000BFVP03,2018-03-12,41.1,41.35,40.4,41.1,830208.0,0.0,1.0,41.1,41.35,40.4,41.1,830208.0
AHL$C,AHL$C:UN,,2018-03-12,26.23,26.29,26.23,26.27,15444.0,0.0,1.0,26.23,26.29,26.23,26.27,15444.0
AHP,AHP:UN,BBG004PW84L3,2018-03-12,9.95,9.99,9.665,9.68,323168.0,0.0,1.0,9.95,9.99,9.665,9.68,323168.0
AHPI,AHPI:UW,BBG000C2RMV9,2018-03-12,3.26,3.4551,3.2,3.35,58314.0,0.0,1.0,3.26,3.4551,3.2,3.35,58314.0
AHT,AHT:UN,BBG000PRZWN8,2018-03-12,6.53,6.57,6.44,6.56,331003.0,0.0,1.0,6.53,6.57,6.44,6.56,331003.0
AHT$D,AHT$D:UN,,2018-03-12,25.37,25.423,25.36,25.4,3451.0,0.0,1.0,25.37,25.423,25.36,25.4,3451.0
AI,AI:UN,BBG000BD1649,2018-03-12,11.6,11.83,11.595,11.7,433661.0,0.0,1.0,11.6,11.83,11.595,11.7,433661.0
AIA,AIA:UW,BBG000TVYXT8,2018-03-12,70.27,70.49,69.92,70.35,61705.0,0.0,1.0,70.27,70.49,69.92,70.35,61705.0
AIC,AIC:UN,,2018-03-12,23.45,23.45,23.3,23.32,2073.0,0.0,1.0,23.45,23.45,23.3,23.32,2073.0
AIF,AIF:UN,BBG003NQ4B92,2018-03-12,15.78,15.9,15.7401,15.77,18725.0,0.0,1.0,15.78,15.9,15.7401,15.77,18725.0
AIG,AIG:UN,BBG000BBF265,2018-03-12,56.68,57.475,56.42,56.61,7546564.0,0.0,1.0,56.68,57.475,56.42,56.61,7546564.0
AIG.W,AIG.W:UN,,2018-03-12,16.85,17.8,16.85,17.28,244584.0,0.0,1.0,16.85,17.8,16.85,17.28,244584.0
AIMC,AIMC:UW,BBG000Q26VL8,2018-03-12,47.3,48.0,46.715,46.95,251449.0,0.0,1.0,47.3,48.0,46.715,46.95,251449.0
AIN,AIN:UN,BBG000BRWZ68,2018-03-12,66.05,66.75,65.55,66.5,89651.0,0.0,1.0,66.05,66.75,65.55,66.5,89651.0
AINC,AINC:UN,BBG0069GSFQ9,2018-03-12,95.0,95.0,95.0,95.0,583.0,0.0,1.0,95.0,95.0,95.0,95.0,583.0
AINV,AINV:UW,BBG000CBQ7G0,2018-03-12,5.42,5.49,5.4,5.49,1286127.0,0.0,1.0,5.42,5.49,5.4,5.49,1286127.0
AIR,AIR:UN,BBG000BBGS03,2018-03-12,45.0,45.49,44.625,44.88,210149.0,0.0,1.0,45.0,45.49,44.625,44.88,210149.0
AIRI,AIRI:UN,,2018-03-12,1.45,1.49,1.44,1.49,69022.0,0.0,1.0,1.45,1.49,1.44,1.49,69022.0
AIRR,AIRR:UW,BBG0063G4G34,2018-03-12,27.2353,27.2353,27.021,27.1125,32233.0,0.0,1.0,27.2353,27.2353,27.021,27.1125,32233.0
AIRT,AIRT:UW,BBG000BBH8W1,2018-03-12,26.99,26.99,26.99,26.99,909.0,0.0,1.0,26.99,26.99,26.99,26.99,909.0
AIT,AIT:UN,BBG000BBHK72,2018-03-12,74.6,75.4,74.1,74.5,240433.0,0.0,1.0,74.6,75.4,74.1,74.5,240433.0
AIV,AIV:UN,BBG000DD3805,2018-03-12,40.0,40.12,39.62,40.04,1362193.0,0.0,1.0,40.0,40.12,39.62,40.04,1362193.0
AIV$A,AIV$A:UN,,2018-03-12,26.26,26.29,26.1536,26.1882,1498.0,0.0,1.0,26.26,26.29,26.1536,26.1882,1498.0
AIY,AIY:UN,,2018-03-12,25.58,25.6,25.5466,25.6,9366.0,0.0,1.0,25.58,25.6,25.5466,25.6,9366.0
AIZ,AIZ:UN,BBG000BZX2Z0,2018-03-12,90.67,90.8,88.39,89.0,664819.0,0.0,1.0,90.67,90.8,88.39,89.0,664819.0
AJG,AJG:UN,BBG000BBHZK4,2018-03-12,72.52,72.52,71.4,71.71,997429.0,0.0,1.0,72.52,72.52,71.4,71.71,997429.0
AJRD,AJRD:UN,BBG000BKRLL3,2018-03-12,28.25,28.63,28.02,28.22,1115010.0,0.0,1.0,28.25,28.63,28.02,28.22,1115010.0
AJX,AJX:UN,BBG008200L75,2018-03-12,13.35,13.63,13.34,13.61,51220.0,0.0,1.0,13.35,13.63,13.34,13.61,51220.0
AKAM,AKAM:UW,BBG000BJR6K0,2018-03-12,75.87,75.99,74.551,74.97,1299466.0,0.0,1.0,75.87,75.99,74.551,74.97,1299466.0
AKAO,AKAO:UW,BBG00629KW74,2018-03-12,11.47,11.78,11.11,11.74,729093.0,0.0,1.0,11.47,11.78,11.11,11.74,729093.0
AKBA,AKBA:UW,BBG0060CP2Q9,2018-03-12,14.12,14.33,13.44,13.52,369533.0,0.0,1.0,14.12,14.33,13.44,13.52,369533.0
AKER,AKER:UW,,2018-03-12,0.69,0.698,0.665,0.695,9948480.0,0.0,1.0,0.69,0.698,0.665,0.695,9948480.0
AKG,AKG:UN,BBG000R111L0,2018-03-12,0.808,0.83,0.7918,0.8052,1221610.0,0.0,1.0,0.808,0.83,0.7918,0.8052,1221610.0
AKO.A,AKO.A:UN,BBG000J83ZV6,2018-03-12,26.1992,26.1992,26.15,26.15,1209.0,0.0,1.0,26.1992,26.1992,26.15,26.15,1209.0
AKO.B,AKO.B:UN,BBG000DZ2WD0,2018-03-12,29.63,29.65,28.78,29.36,12478.0,0.0,1.0,29.63,29.65,28.78,29.36,12478.0
AKP,AKP:UN,BBG000DTJSF3,2018-03-12,12.81,12.87,12.76,12.8,17915.0,0.0,1.0,12.81,12.87,12.76,12.8,17915.0
AKR,AKR:UN,BBG000BJGG48,2018-03-12,25.03,25.2,24.85,24.99,845650.0,0.0,1.0,25.03,25.2,24.85,24.99,845650.0
AKRX,AKRX:UW,BBG000BBJN38,2018-03-12,19.04,19.17,18.74,18.97,743087.0,0.0,1.0,19.04,19.17,18.74,18.97,743087.0
AKS,AKS:UN,BBG000BL8J55,2018-03-12,5.26,5.39,5.18,5.36,14077188.0,0.0,1.0,5.26,5.39,5.18,5.36,14077188.0
AL,AL:UN,BBG001DKFMS3,2018-03-12,44.1,44.46,43.66,43.8,977092.0,0.0,1.0,44.1,44.46,43.66,43.8,977092.0
ALB,ALB:UN,BBG000BJ27W2,2018-03-12,101.99,103.97,101.6,102.99,1507959.0,0.0,1.0,101.99,103.97,101.6,102.99,1507959.0
ALCO,ALCO:UW,BBG000BBK0L6,2018-03-12,27.2,27.2,26.65,27.0,1647.0,0.0,1.0,27.2,27.2,26.65,27.0,1647.0
ALD,ALD:UN,BBG001KR23T5,2018-03-12,45.9979,45.9979,45.8315,45.8415,720.0,0.0,1.0,45.9979,45.9979,45.8315,45.8415,720.0
ALDR,ALDR:UW,BBG00666DGJ6,2018-03-12,15.25,15.5,14.8,14.9,644204.0,0.0,1.0,15.25,15.5,14.8,14.9,644204.0
ALDX,ALDX:UW,BBG005T0RK75,2018-03-12,8.75,8.94,8.7,8.9,108923.0,0.0,1.0,8.75,8.94,8.7,8.9,108923.0
ALE,ALE:UN,BBG000CYWB01,2018-03-12,68.1,68.9,68.06,68.71,392576.0,0.0,1.0,68.1,68.9,68.06,68.71,392576.0
ALEX,ALEX:UN,BBG0033KWFG9,2018-03-12,24.44,24.69,24.41,24.46,263182.0,0.0,1.0,24.44,24.69,24.41,24.46,263182.0
ALFA,ALFA:UN,BBG0032L2XL6,2018-03-12,46.27,47.01,46.811,46.93,1328.0,0.0,1.0,46.27,47.01,46.811,46.93,1328.0
ALG,ALG:UN,BBG000BJV206,2018-03-12,116.6,118.0,115.31,116.91,52008.0,0.0,1.0,116.6,118.0,115.31,116.91,52008.0
ALGN,ALGN:UW,BBG000BRNWJ1,2018-03-12,272.07,277.315,271.13,275.61,814856.0,0.0,1.0,272.07,277.315,271.13,275.61,814856.0
ALGT,ALGT:UW,BBG000LJTKK6,2018-03-12,175.0,177.5,173.25,177.5,118104.0,0.0,1.0,175.0,177.5,173.25,177.5,118104.0
ALIM,ALIM:UW,BBG000QLS405,2018-03-12,1.12,1.14,1.08,1.09,48737.0,0.0,1.0,1.12,1.14,1.08,1.09,48737.0
ALK,ALK:UN,BBG000BBL222,2018-03-12,64.99,66.04,64.39,65.78,3380052.0,0.0,1.0,64.99,66.04,64.39,65.78,3380052.0
ALKS,ALKS:UW,BBG000C9GDZ2,2018-03-12,58.68,60.8,58.68,60.53,731252.0,0.0,1.0,58.68,60.8,58.68,60.53,731252.0
ALL,ALL:UN,BBG000BVMJ93,2018-03-12,95.95,95.95,94.63,94.85,2066405.0,0.0,1.0,95.95,95.95,94.63,94.85,2066405.0
ALL$A,ALL$A:UN,,2018-03-12,25.601,25.6834,25.55,25.55,8351.0,0.0,1.0,25.601,25.6834,25.55,25.55,8351.0
ALL$B,ALL$B:UN,,2018-03-12,26.4,26.4109,26.3,26.3,17325.0,0.0,1.0,26.4,26.4109,26.3,26.3,17325.0
ALL$C,ALL$C:UN,,2018-03-12,26.03,26.1,26.03,26.08,51368.0,0.0,1.0,26.03,26.1,26.03,26.08,51368.0
ALL$D,ALL$D:UN,,2018-03-12,26.19,26.247,26.17,26.17,6792.0,0.0,1.0,26.19,26.247,26.17,26.17,6792.0
ALL$E,ALL$E:UN,,2018-03-12,26.39,26.39,26.2725,26.36,26817.0,0.0,1.0,26.39,26.39,26.2725,26.36,26817.0
ALL$F,ALL$F:UN,,2018-03-12,26.69,26.69,26.5601,26.65,5572.0,0.0,1.0,26.69,26.69,26.5601,26.65,5572.0
ALLE,ALLE:UN,BBG004T9FH88,2018-03-12,87.52,87.7805,87.045,87.4,621784.0,0.0,1.0,87.52,87.7805,87.045,87.4,621784.0
ALLT,ALLT:UW,BBG000BKXXY6,2018-03-12,5.55,5.66,5.51,5.66,79013.0,0.0,1.0,5.55,5.66,5.51,5.66,79013.0
ALLY,ALLY:UN,BBG001LYYYZ9,2018-03-12,28.67,28.92,28.45,28.7,2761102.0,0.0,1.0,28.67,28.92,28.45,28.7,2761102.0
ALLY$A,ALLY$A:UN,,2018-03-12,25.99,26.08,25.86,25.98,221928.0,0.0,1.0,25.99,26.08,25.86,25.98,221928.0
ALN,ALN:UN,BBG000GL6S34,2018-03-12,0.2027,0.2143,0.2027,0.2143,126778.0,0.0,1.0,0.2027,0.2143,0.2027,0.2143,126778.0
ALNY,ALNY:UW,BBG000BFGYR2,2018-03-12,133.43,143.83,131.494,142.04,1334341.0,0.0,1.0,133.43,143.83,131.494,142.04,1334341.0
ALOG,ALOG:UW,BBG000BBM980,2018-03-12,94.3,95.95,93.45,94.2,430513.0,0.0,1.0,94.3,95.95,93.45,94.2,430513.0
ALOT,ALOT:UW,BBG000BBMHP3,2018-03-12,13.55,13.85,13.4,13.45,2510.0,0.0,1.0,13.55,13.85,13.4,13.45,2510.0
ALQA,ALQA:UW,,2018-03-12,1.83,2.126,1.83,2.02,298385.0,0.0,1.0,1.83,2.126,1.83,2.02,298385.0
ALRM,ALRM:UW,BBG0099LP113,2018-03-12,38.53,39.65,38.4,39.37,360257.0,0.0,1.0,38.53,39.65,38.4,39.37,360257.0
ALSK,ALSK:UW,BBG000DFX0M0,2018-03-12,2.18,2.185,2.15,2.15,70633.0,0.0,1.0,2.18,2.185,2.15,2.15,70633.0
ALSN,ALSN:UN,BBG001KY3881,2018-03-12,39.41,39.4154,38.25,38.41,1007450.0,0.0,1.0,39.41,39.4154,38.25,38.41,1007450.0
ALTR,ALTR:UW,BBG000BBN2V8,2018-03-12,29.4,30.36,28.6,30.11,183846.0,0.0,1.0,29.4,30.36,28.6,30.11,183846.0
ALTS,ALTS:UF,BBG0078ZKWJ5,2018-03-12,37.642,37.73,37.551,37.6,14061.0,0.0,1.0,37.642,37.73,37.551,37.6,14061.0
ALTY,ALTY:UW,BBG009L6H503,2018-03-12,14.5755,14.64,14.56,14.6,5103.0,0.0,1.0,14.5755,14.64,14.56,14.6,5103.0
ALV,ALV:UN,BBG000BVLVN1,2018-03-12,150.4,151.41,149.32,149.89,449994.0,0.0,1.0,150.4,151.41,149.32,149.89,449994.0
ALX,ALX:UN,BBG000BBNNW1,2018-03-12,372.6,372.92,366.88,372.92,10840.0,0.0,1.0,372.6,372.92,366.88,372.92,10840.0
ALXN,ALXN:UW,BBG000G32HL2,2018-03-12,125.51,127.65,125.1,127.08,1190163.0,0.0,1.0,125.51,127.65,125.1,127.08,1190163.0
AMAG,AMAG:UW,BBG000CHGJP2,2018-03-12,20.4,20.85,20.2,20.45,680153.0,0.0,1.0,20.4,20.85,20.2,20.45,680153.0
AMAT,AMAT:UW,BBG000BBPST2,2018-03-12,61.91,62.4,60.88,60.97,15598512.0,0.0,1.0,61.91,62.4,60.88,60.97,15598512.0
AMBA,AMBA:UW,BBG001QZCQ46,2018-03-12,54.87,55.25,54.1,55.0,535173.0,0.0,1.0,54.87,55.25,54.1,55.0,535173.0
AMBC,AMBC:UW,BBG004HQHL46,2018-03-12,15.0,15.12,14.845,15.01,192312.0,0.0,1.0,15.0,15.12,14.845,15.01,192312.0
AMBCW,AMBCW:UW,BBG004HQD956,2018-03-12,6.0701,6.49,6.0701,6.49,800.0,0.0,1.0,6.0701,6.49,6.0701,6.49,800.0
AMBR,AMBR:UN,BBG005ZPRFH3,2018-03-12,9.52,9.61,9.46,9.5,75526.0,0.0,1.0,9.52,9.61,9.46,9.5,75526.0
AMC,AMC:UN,BBG000TDCWW0,2018-03-12,15.7,15.825,15.45,15.65,1129185.0,0.0,1.0,15.7,15.825,15.45,15.65,1129185.0
AMCN,AMCN:UW,BBG000BJ90H7,2018-03-12,1.04,1.07,1.01,1.03,204237.0,0.0,1.0,1.04,1.07,1.01,1.03,204237.0
AMCX,AMCX:UW,BBG001QVLM62,2018-03-12,52.76,53.04,51.95,52.38,651006.0,0.0,1.0,52.76,53.04,51.95,52.38,651006.0
AMD,AMD:UW,BBG000BBQG80,2018-03-12,11.76,11.82,11.48,11.52,83266830.0,0.0,1.0,11.76,11.82,11.48,11.52,83266830.0
AMDA,AMDA:UW,BBG005KG58L4,2018-03-12,2.08,2.15,2.06,2.08,144521.0,0.0,1.0,2.08,2.15,2.06,2.08,144521.0
AME,AME:UN,BBG000B9XKF0,2018-03-12,78.81,78.87,78.11,78.35,969040.0,0.0,1.0,78.81,78.87,78.11,78.35,969040.0
AMED,AMED:UW,BBG000BB05W5,2018-03-12,60.82,61.74,58.1256,61.59,225729.0,0.0,1.0,60.82,61.74,58.1256,61.59,225729.0
AMG,AMG:UN,BBG000C06204,2018-03-12,195.55,197.03,193.63,194.73,355524.0,0.0,1.0,195.55,197.03,193.63,194.73,355524.0
AMGN,AMGN:UW,BBG000BBSCX9,2018-03-12,189.5,190.39,188.32,189.3,6846564.0,0.0,1.0,189.5,190.39,188.32,189.3,6846564.0
AMH,AMH:UN,BBG004X82BC7,2018-03-12,19.78,19.84,19.6,19.73,2379458.0,0.0,1.0,19.78,19.84,19.6,19.73,2379458.0
AMH$C,AMH$C:UN,,2018-03-12,28.34,28.46,28.3,28.44,4805.0,0.0,1.0,28.34,28.46,28.3,28.44,4805.0
AMID,AMID:UN,BBG001LYGCR6,2018-03-12,11.95,12.15,11.75,11.8,96541.0,0.0,1.0,11.95,12.15,11.75,11.8,96541.0
AMJ,AMJ:UN,BBG000BHVD24,2018-03-12,26.15,26.58,26.15,26.54,1527364.0,0.0,1.0,26.15,26.58,26.15,26.54,1527364.0
AMKR,AMKR:UW,BBG000BCKT40,2018-03-12,11.48,11.58,11.35,11.51,914938.0,0.0,1.0,11.48,11.58,11.35,11.51,914938.0
AMLP,AMLP:UN,BBG0015CS255,2018-03-12,10.23,10.46,10.21,10.44,15152958.0,0.0,1.0,10.23,10.46,10.21,10.44,15152958.0
AMNB,AMNB:UW,BBG000BG9387,2018-03-12,38.3265,38.75,38.3,38.65,6075.0,0.0,1.0,38.3265,38.75,38.3,38.65,6075.0
AMOT,AMOT:UW,BBG000BKW1S4,2018-03-12,32.49,33.485,29.5155,32.7,65190.0,0.0,1.0,32.49,33.485,29.5155,32.7,65190.0
AMOV,AMOV:UN,BBG000CYNHW3,2018-03-12,19.02,19.18,18.945,19.02,6051.0,0.0,1.0,19.02,19.18,18.945,19.02,6051.0
AMP,AMP:UN,BBG000G3QP92,2018-03-12,160.9,161.16,159.39,159.88,682271.0,0.0,1.0,160.9,161.16,159.39,159.88,682271.0
AMPE,AMPE:UN,BBG000JKR594,2018-03-12,2.4,2.48,2.22,2.38,800973.0,0.0,1.0,2.4,2.48,2.22,2.38,800973.0
AMPH,AMPH:UW,BBG006JMQVQ2,2018-03-12,19.14,19.59,19.08,19.58,218705.0,0.0,1.0,19.14,19.59,19.08,19.58,218705.0
AMRB,AMRB:UW,BBG000BJ76J4,2018-03-12,15.25,15.63,15.25,15.54,6553.0,0.0,1.0,15.25,15.63,15.25,15.54,6553.0
AMRC,AMRC:UN,BBG000BD1SQ7,2018-03-12,10.75,10.85,10.45,10.7,236847.0,0.0,1.0,10.75,10.85,10.45,10.7,236847.0
AMRK,AMRK:UW,BBG005ZVDKR3,2018-03-12,11.7,11.8,11.48,11.48,16691.0,0.0,1.0,11.7,11.8,11.48,11.48,16691.0
AMRN,AMRN:UW,BBG000BPYJS2,2018-03-12,3.62,3.69,3.57,3.67,956472.0,0.0,1.0,3.62,3.69,3.57,3.67,956472.0
AMRS,AMRS:UW,BBG000DW78B7,2018-03-12,5.73,5.9,5.68,5.8,309854.0,0.0,1.0,5.73,5.9,5.68,5.8,309854.0
AMS,AMS:UN,BBG000BBW024,2018-03-12,2.5999,2.6,2.551,2.6,3898.0,0.0,1.0,2.5999,2.6,2.551,2.6,3898.0
AMSC,AMSC:UW,BBG000CP4TM8,2018-03-12,5.11,6.07,5.11,5.74,384004.0,0.0,1.0,5.11,6.07,5.11,5.74,384004.0
AMSF,AMSF:UW,BBG000Q0JWB7,2018-03-12,56.95,57.45,56.75,56.8,72109.0,0.0,1.0,56.95,57.45,56.75,56.8,72109.0
AMSWA,AMSWA:UW,BBG000BBWPX5,2018-03-12,13.28,13.4,13.28,13.31,58497.0,0.0,1.0,13.28,13.4,13.28,13.31,58497.0
AMT,AMT:UN,BBG000B9Y214,2018-03-12,143.31,145.7,143.31,145.08,2416469.0,0.0,1.0,143.31,145.7,143.31,145.08,2416469.0
AMTD,AMTD:UW,BBG000BMFPK4,2018-03-12,62.78,62.93,62.27,62.66,1754540.0,0.0,1.0,62.78,62.93,62.27,62.66,1754540.0
AMTX,AMTX:UW,,2018-03-12,1.14,1.2399,1.111,1.12,570498.0,0.0,1.0,1.14,1.2399,1.111,1.12,570498.0
AMU,AMU:UN,BBG00369W9L9,2018-03-12,16.29,16.71,16.29,16.68,132780.0,0.0,1.0,16.29,16.71,16.29,16.68,132780.0
AMWD,AMWD:UW,BBG000BBXGX4,2018-03-12,120.3,120.3,110.6,111.75,508304.0,0.0,1.0,120.3,120.3,110.6,111.75,508304.0
AMX,AMX:UN,BBG000CYQYZ0,2018-03-12,19.14,19.24,19.055,19.15,1686702.0,0.0,1.0,19.14,19.24,19.055,19.15,1686702.0
AMZA,AMZA:UN,BBG0077X4F97,2018-03-12,7.68,7.83,7.6738,7.82,1049044.0,0.0,1.0,7.68,7.83,7.6738,7.82,1049044.0
AMZN,AMZN:UW,BBG000BVQ4Z3,2018-03-12,1592.6,1605.33,1586.7,1598.39,5115886.0,0.0,1.0,1592.6,1605.33,1586.7,1598.39,5115886.0
AN,AN:UN,BBG000BBXP55,2018-03-12,51.51,51.74,50.89,50.97,319279.0,0.0,1.0,51.51,51.74,50.89,50.97,319279.0
ANAT,ANAT:UW,BBG000BBYG27,2018-03-12,116.44,117.36,112.89,115.93,103213.0,0.0,1.0,116.44,117.36,112.89,115.93,103213.0
ANCB,ANCB:UW,BBG001DNRMH6,2018-03-12,24.6489,24.651,24.6489,24.651,2493.0,0.0,1.0,24.6489,24.651,24.6489,24.651,2493.0
ANCX,ANCX:UW,BBG000HDH7P1,2018-03-12,29.59,30.0,29.4,29.56,42181.0,0.0,1.0,29.59,30.0,29.4,29.56,42181.0
ANDE,ANDE:UW,BBG000BF8NS4,2018-03-12,36.6,37.05,36.45,37.05,74321.0,0.0,1.0,36.6,37.05,36.45,37.05,74321.0
ANF,ANF:UN,BBG000H9G9Y7,2018-03-12,22.3,22.6916,21.74,21.88,3569366.0,0.0,1.0,22.3,22.6916,21.74,21.88,3569366.0
ANFI,ANFI:UN,BBG003BRKP58,2018-03-12,4.2,4.31,4.12,4.19,102088.0,0.0,1.0,4.2,4.31,4.12,4.19,102088.0
ANGI,ANGI:UW,BBG002180WK3,2018-03-12,15.63,15.71,15.4,15.65,881390.0,0.0,1.0,15.63,15.71,15.4,15.65,881390.0
ANGL,ANGL:UN,BBG002VZY7C7,2018-03-12,29.29,29.35,29.2,29.35,618710.0,0.0,1.0,29.29,29.35,29.2,29.35,618710.0
ANGO,ANGO:UW,BBG000BB5J41,2018-03-12,16.94,17.47,16.94,17.46,211620.0,0.0,1.0,16.94,17.47,16.94,17.46,211620.0
ANH,ANH:UN,BBG000C0RVW2,2018-03-12,4.77,4.89,4.77,4.85,730514.0,0.0,1.0,4.77,4.89,4.77,4.85,730514.0
ANH$A,ANH$A:UN,,2018-03-12,26.23,26.26,26.21,26.26,3172.0,0.0,1.0,26.23,26.26,26.21,26.26,3172.0
ANH$B,ANH$B:UN,,2018-03-12,25.48,25.5,25.48,25.5,700.0,0.0,1.0,25.48,25.5,25.48,25.5,700.0
ANH$C,ANH$C:UN,,2018-03-12,24.9998,25.0899,24.9998,25.028,1255.0,0.0,1.0,24.9998,25.0899,24.9998,25.028,1255.0
ANIK,ANIK:UW,BBG000BBL8D7,2018-03-12,53.41,54.69,53.26,53.93,63341.0,0.0,1.0,53.41,54.69,53.26,53.93,63341.0
ANIP,ANIP:UW,BBG000KK1PX9,2018-03-12,62.83,63.54,62.3889,62.75,100152.0,0.0,1.0,62.83,63.54,62.3889,62.75,100152.0
ANSS,ANSS:UW,BBG000GXZJ63,2018-03-12,171.17,171.92,169.9,169.94,407892.0,0.0,1.0,171.17,171.92,169.9,169.94,407892.0
ANTH,ANTH:UW,BBG000PBTP46,2018-03-12,0.406,0.57,0.4,0.505,39558046.0,0.0,1.0,0.406,0.57,0.4,0.505,39558046.0
ANTM,ANTM:UN,BBG000BCGBK6,2018-03-12,232.2,232.73,229.25,229.86,1949840.0,0.0,1.0,232.2,232.73,229.25,229.86,1949840.0
ANW,ANW:UN,BBG000KXYZ72,2018-03-12,2.45,2.5,2.4,2.45,336007.0,0.0,1.0,2.45,2.5,2.4,2.45,336007.0
ANY,ANY:UW,,2018-03-12,2.3,2.33,2.24,2.32,168837.0,0.0,1.0,2.3,2.33,2.24,2.32,168837.0
AOA,AOA:UN,BBG000KD8XJ7,2018-03-12,55.05,55.1262,54.92,55.0301,62013.0,0.0,1.0,55.05,55.1262,54.92,55.0301,62013.0
AOD,AOD:UN,BBG000QLKL05,2018-03-12,9.54,9.576,9.51,9.53,237637.0,0.0,1.0,9.54,9.576,9.51,9.53,237637.0
AOI,AOI:UN,BBG000BV0C83,2018-03-12,24.35,26.6,24.195,25.65,249504.0,0.0,1.0,24.35,26.6,24.195,25.65,249504.0
AOK,AOK:UN,BBG000KD30R5,2018-03-12,34.44,34.49,34.4101,34.47,59199.0,0.0,1.0,34.44,34.49,34.4101,34.47,59199.0
AOM,AOM:UN,BBG000KD5PM3,2018-03-12,38.16,38.21,38.09,38.16,113893.0,0.0,1.0,38.16,38.21,38.09,38.16,113893.0
AON,AON:UN,BBG000BC17L0,2018-03-12,148.2,148.44,145.58,146.31,1006190.0,0.0,1.0,148.2,148.44,145.58,146.31,1006190.0
AOR,AOR:UN,BBG000KD78D9,2018-03-12,45.45,45.4799,45.3491,45.4,89706.0,0.0,1.0,45.45,45.4799,45.3491,45.4,89706.0
AOS,AOS:UN,BBG000BC1MP3,2018-03-12,66.85,66.85,66.1,66.28,656904.0,0.0,1.0,66.85,66.85,66.1,66.28,656904.0
AOSL,AOSL:UW,BBG000QLW9Y2,2018-03-12,16.44,16.85,16.39,16.73,78108.0,0.0,1.0,16.44,16.85,16.39,16.73,78108.0
AP,AP:UN,BBG000BC22L0,2018-03-12,11.1,11.2,11.0,11.15,34961.0,0.0,1.0,11.1,11.2,11.0,11.15,34961.0
APA,APA:UN,BBG000BC2FG7,2018-03-12,35.41,35.88,35.22,35.41,3033470.0,0.0,1.0,35.41,35.88,35.22,35.41,3033470.0
APAM,APAM:UN,BBG001M6D022,2018-03-12,34.45,34.925,34.1,34.25,258040.0,0.0,1.0,34.45,34.925,34.1,34.25,258040.0
APB,APB:UN,BBG000BC3MB6,2018-03-12,14.66,14.66,14.66,14.66,104.0,0.0,1.0,14.66,14.66,14.66,14.66,104.0
APC,APC:UN,BBG000BC43D5,2018-03-12,58.0,59.26,57.87,58.98,4065161.0,0.0,1.0,58.0,59.26,57.87,58.98,4065161.0
APD,APD:UN,BBG000BC4LR0,2018-03-12,171.13,171.94,170.2,170.88,1130929.0,0.0,1.0,171.13,171.94,170.2,170.88,1130929.0
APDN,APDN:UW,BBG000DGSKZ6,2018-03-12,1.55,1.57,1.5487,1.55,19318.0,0.0,1.0,1.55,1.57,1.5487,1.55,19318.0
APDNW,APDNW:UW,BBG007JPQVC8,2018-03-12,0.3,0.31,0.3,0.31,3500.0,0.0,1.0,0.3,0.31,0.3,0.31,3500.0
APEI,APEI:UW,BBG000RVD9R8,2018-03-12,42.0,42.7,41.6,41.95,216940.0,0.0,1.0,42.0,42.7,41.6,41.95,216940.0
APF,APF:UN,BBG000BB22S5,2018-03-12,18.61,18.74,18.61,18.7,32732.0,0.0,1.0,18.61,18.74,18.61,18.7,32732.0
APH,APH:UN,BBG000B9YL12,2018-03-12,92.51,93.07,92.34,92.66,1304904.0,0.0,1.0,92.51,93.07,92.34,92.66,1304904.0
APLE,APLE:UN,BBG008P33727,2018-03-12,17.43,17.49,17.2,17.31,1542520.0,0.0,1.0,17.43,17.49,17.2,17.31,1542520.0
APO,APO:UN,BBG001LRKS91,2018-03-12,34.02,34.2,33.46,33.54,525395.0,0.0,1.0,34.02,34.2,33.46,33.54,525395.0
APOG,APOG:UW,BBG000BC6XJ1,2018-03-12,46.03,46.64,45.84,46.52,255268.0,0.0,1.0,46.03,46.64,45.84,46.52,255268.0
APPF,APPF:UW,BBG008QQ9701,2018-03-12,42.0,42.4,41.2,41.45,85922.0,0.0,1.0,42.0,42.4,41.2,41.45,85922.0
APPS,APPS:UW,,2018-03-12,2.35,2.57,2.34,2.44,2220316.0,0.0,1.0,2.35,2.57,2.34,2.44,2220316.0
