RESULT_COUNT: 32548,PAGE_SIZE: 10000,CURRENT_PAGE: 3,TOTAL_PAGES: 4,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE,CURRENCY
NEVDF,,BBG000H6GCY6,BBG000H6GCY6,NEVDF:US,Nevada Copper Corp.,Equity,Ordinary Shares,,,USD
NEVE,,BBG000G1Q9N6,BBG000G1Q9N6,NEVE:US,Nevo Energy Inc,Equity,Ordinary Shares,,,USD
NEVPF,,BBG00611CTS5,BBG00611CTS5,NEVPF:US,NeuroVive Pharmaceutical AB,Equity,Ordinary Shares,,,USD
NEV/PR/T,NEV/PR/T:UN,BBG0000060T0,,NEV/PR/T:US,Nuevo Financing I,Pfd,PRF PERPETUAL USD 1 - Series A 5.75%,NYSE,,USD
NEW,NEW:UN,BBG00KY7S9B0,BBG00KY7S966,NEW:US,Puxin Limited,Equity,ADR,NYSE,,USD
NEWA,NEWA:UW,BBG00GGX8KT0,BBG00GGX6YW8,NEWA:US,Newater Technology Inc,Equity,Ordinary Shares,NASDAQ,,USD
NEWC,,BBG000CW6HH3,BBG000CW6HH3,NEWC:US,New Colombia Resources Inc,Equity,Ordinary Shares,,,USD
NEWEN,,BBG000001N88,,NEWEN:US,New England Power Co,Pfd,6% PRF PERPETUAL USD 100,,,USD
NEWG,,BBG002CNC5C3,BBG002CNC5C3,NEWG:US,NewGen BioPharma Corp,Equity,Ordinary Shares,,,USD
NEWLF,,BBG000BXFH46,BBG000BXFH46,NEWLF:US,NewLead Holdings Ltd,Equity,Ordinary Shares,,2008-05-21,USD
NEWM,NEWM:UN,BBG005C9FQX5,BBG005C9FQQ3,NEWM:US,New Media Investment Group Inc,Equity,Ordinary Shares,NYSE,2018-08-10,USD
NEWN,NEWN:UA,BBG000FCBGN3,BBG000FCBG99,NEWN:US,New Energy Systems Group,,Ordinary Shares,AMEX,,USD
NEWOQ,,BBG000009BD0,,NEWOQ:US,New Century Financial Corp.,Pfd,PRF PERPETUAL USD 0.01 - Series B 9.75%,,,USD
NEWP,NEWP:UW,BBG000BPXWK2,BBG000BPXLK6,NEWP:US,Newport Corp.,Equity,Ordinary Shares,NASDAQ,2001-06-13,USD
NEWR,NEWR:UN,BBG007HY5FJ2,BBG001NFKJ68,NEWR:US,New Relic Inc,Equity,Ordinary Shares,NYSE,,USD
NEWRF,,BBG000N2RWP2,BBG000N2RWP2,NEWRF:US,Newmac Resources Inc.,Equity,Ordinary Shares,,,USD
NEWS,NEWS:UW,BBG000P01KL2,BBG000P001C5,NEWS:US,NewStar Financial Inc,Equity,Ordinary Shares,NASDAQ,2017-11-28,USD
NEWT,NEWT:UW,BBG000BH3BF5,BBG000BH37H2,NEWT:US,Newtek Business Services Corp,Equity,Ordinary Shares,NASDAQ,2018-06-14,USD
NEWTI,NEWTI:UW,BBG00K2NY8D3,,NEWTI:US,Newtek Business Services Corp,Pfd,6.25% NT REDEEM 01/03/2023 USD,NASDAQ,,USD
NEWTL,NEWTL:UW,BBG00CP9CZK3,,NEWTL:US,Newtek Business Services Corp,Pfd,7% NT REDEEM 31/03/2021 USD 25,NASDAQ,,USD
NEWTZ,NEWTZ:UW,BBG00B0SHJH5,,NEWTZ:US,Newtek Business Services Corp,Pfd,7.50% NT REDEEM 30/09/2022 USD 25,NASDAQ,,USD
NEWXQ,,BBG000008B14,,NEWXQ:US,New Century Financial Corp.,Pfd,PRF PERPETUAL USD - Series A 9.12%,,,USD
NEXA,NEXA:UN,BBG00HT8NTZ6,BBG00HT47FH3,NEXA:US,Nexa Resources S.A.,Equity,Ordinary Shares,NYSE,,USD
NEXGY,,BBG00FJG6TD6,BBG00FJG6TD6,NEXGY:US,NEX Group Plc,Equity,ADR,,,USD
NEXJF,,BBG002CLRG55,BBG002CLRG55,NEXJF:US,NexJ Systems Inc,Equity,Ordinary Shares,,,USD
NEXNY,,BBG003DL5HS9,BBG003DL5HS9,NEXNY:US,Nexans,Equity,ADR,,,USD
NEXOF,,BBG002B0RKT7,BBG002B0RKT7,NEXOF:US,Nexon Co Ltd,Equity,Ordinary Shares,,,USD
NEXS,,BBG000HSSH74,BBG000HSSH74,NEXS:US,Nexus Biopharma Inc,Equity,Ordinary Shares,,,USD
NEXT,NEXT:UW,BBG008GC7W73,BBG008GC7VW7,NEXT:US,NextDecade Corporation,Equity,Ordinary Shares,NASDAQ,,USD
NEXTW,NEXTW:UW,BBG008GCC9F9,BBG008GCC923,NEXTW:US,NextDecade Corporation,Equity,Warrants (13/02/2022),NASDAQ,,USD
NEXWU,,BBG002YJ57W0,,NEXWU:US,NextEra Energy Inc,Pfd,Units - 65339F705,,,USD
NFBK,NFBK:UW,BBG000TW6439,BBG000TW5Y34,NFBK:US,Northfield Bancorp Inc,Equity,Ordinary Shares,NASDAQ,2018-08-07,USD
NFBP,,BBG000C41XZ5,BBG000C41XZ5,NFBP:US,"Newfield Bancorp, Inc.",Equity,,,,USD
NFC,NFC:UA,BBG000CYGJX6,BBG000CYGJD8,NFC:US,Nuveen Connecticut Dividend Advantage Municipal Fund,,Ordinary Shares,AMEX,,USD
NFC,NFC:UN,BBG00LJZGP11,BBG00L95HQ79,NFC:US,New Frontier Corp,Equity,Ordinary Shares - Class A,NYSE,,USD
NFCAF,,BBG000BC3HW4,,NFCAF:US,Newfoundland Capital Corp. Ltd.,Equity,Ordinary Shares - Class A,,,USD
NFCAF,,BBG000BC3SM1,,NFCAF:US,Newfoundland Capital Corp. Ltd.,Equity,Ordinary Shares - Class B,,,USD
NFCPF,,BBG00FQ9LRR6,BBG00FQ9LRR6,NFCPF:US,Added Capital Inc.,Equity,Ordinary Shares,,,USD
NFCpRC_,NFCpRC_:UN,BBG000002J77,,NFCpRC_:US,Nuveen Connecticut Dividend Advantage Municipal Fund,Pfd,PRF PERPETUAL USD - Ser 2015,NYSE,,USD
NFC.U,NFC.U:UN,BBG00L2YBM23,BBG00L2YBLY0,NFC.U:US,New Frontier Corp,Equity,Units (1 Cls A Ord & 1/2 War),NYSE,,USD
NFC.WS,NFC.WS:UN,BBG00LK6GP77,BBG00LK6GP31,NFC.WS:US,New Frontier Corp,Equity,Warrants (01/01/9999),NYSE,,USD
NFEC,NFEC:UW,BBG000LJGJH7,BBG000LJGFD9,NFEC:US,NF Energy Saving Corporation of America,Equity,Ordinary Shares,NASDAQ,2010-09-16,USD
NFEI,,BBG000LWFSW2,BBG000LWFSW2,NFEI:US,New Frontier Energy Inc,Equity,Ordinary Shares,,,USD
NFG,NFG:UN,BBG000BPYH33,BBG000BPYD87,NFG:US,National Fuel Gas Co.,Equity,Ordinary Shares,NYSE,2018-06-28,USD
NFGRF,,BBG000C2MPN6,BBG000C2MJJ5,NFGRF:US,BeijingWest Industries International Limited,Equity,Ordinary Shares,,,USD
NFI,NFI:UN,BBG000BW9658,BBG000BW9658,NFI:US,Novation Companies Inc,Equity,Ordinary Shares,NYSE,,USD
NFJ,NFJ:UN,BBG000QSY1D5,BBG000QSY038,NFJ:US,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,Equity,Ordinary Shares,NYSE,2018-06-08,USD
NFLT,NFLT:UP,BBG009RY7231,BBG009RY71X0,NFLT:US,Virtus Newfleet Multi-Sector Unconstrained Bond ETF,Equity,Exchange Traded Fund,NYSE,2018-07-20,USD
NFLX,NFLX:UW,BBG000CLD9D1,BBG000CL9VN6,NFLX:US,NetFlix Inc,Equity,Ordinary Shares,NASDAQ,2015-07-15,USD
NFM,NFM:UA,BBG000CY31D1,BBG000CY3105,NFM:US,Nuveen Maryland Dividend Advantage Municipal Fund,,Ordinary Shares,AMEX,,USD
NFMpRC_,NFMpRC_:UN,BBG0000018Q1,,NFMpRC_:US,Nuveen Maryland Dividend Advantage Municipal Fund,Pfd,PRF PERPETUAL USD,NYSE,,USD
NFO,NFO:UP,BBG00KJR1NK1,BBG00KJR1NK1,NFO:US,Invesco Insider Sentiment ETF,Equity,Exchange Traded Fund,NYSE,2017-12-26,USD
NFO,NFO:UN,BBG000M312P5,BBG000M31024,NFO:US,"NFO Worldwide, Inc.",Equity,Ordinary Shares,NYSE,2017-12-26,USD
NFP,NFP:UN,BBG000FBR4Q2,BBG000FBR197,NFP:US,National Financial Partners Corp.,,Ordinary Shares,NYSE,,USD
NFPC,,BBG000CCLLN4,BBG000CCLLN4,NFPC:US,Northfield Precision Instrument Corp.,Equity,Ordinary Shares,,,USD
NFPDF,,BBG000DPPQY7,BBG000DPPQY7,NFPDF:US,Nissin Food Holdings Co Ltd,Equity,Ordinary Shares,,,USD
NFRA,NFRA:UP,BBG005D25MY8,BBG005D25MR6,NFRA:US,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
NFSB,NFSB:UW,BBG000PSK695,BBG000PSK445,NFSB:US,Newport Bancorp Inc,,Ordinary Shares,NASDAQ,,USD
NFSE,,BBG000BGB1T5,BBG000BGB1T5,NFSE:US,Nfinanse Inc,Equity,Ordinary Shares,,,USD
NFSHF,,BBG000GJCSP8,BBG000GJCSP8,NFSHF:US,Northern Offshore Ltd,Equity,Ordinary Shares,,,USD
NFTGF,,BBG006MJCPW6,BBG006MJCPW6,NFTGF:US,"NuFlare Technology, Inc.",Equity,Ordinary Shares,,,USD
NFTI,,BBG000FPZ9Z1,BBG000FPZ9Z1,NFTI:US,No Fire Technologies Inc.,Equity,Ordinary Shares,,,USD
NFTY,NFTY:UW,BBG002N8TGG8,BBG002N8TGD1,NFTY:US,First Trust India Nifty 50 Equal Weight ETF,Equity,Exchange Traded Fund,NASDAQ,2017-12-21,USD
NFUJF,,BBG000BGHNQ4,BBG000BGHNC9,NFUJF:US,Nachi-Fujikoshi Corp.,Equity,,,,JPY
NFX,NFX:UN,BBG000BK6J68,BBG000BK6G19,NFX:US,Newfield Exploration Co.,Equity,Ordinary Shares,NYSE,2005-05-26,USD
NFYEF,,BBG007D9RMX6,,NFYEF:US,New Flyer Industries Inc.,Equity,Ordinary Shares,,,USD
NFZ,NFZ:UA,BBG000BJZVN3,BBG000BJZVF2,NFZ:US,Nuveen Arizona Dividend Advantage Municipal Fund,,Ordinary Shares,AMEX,,USD
NFZpRC_,NFZpRC_:UA,BBG0017CL125,,NFZpRC_:US,Nuveen Arizona Dividend Advantage Municipal Fund,Pfd,FR PRF PERPETUAL USD 10 - Ser 2015,AMEX,,USD
NG,NG:UA,BBG000D254G9,BBG000D25424,NG:US,Novagold Resources Inc.,Equity,Ordinary Shares,AMEX,2012-05-01,USD
NGB,NGB:UA,BBG000CYF1Q4,BBG000CYCZW5,NGB:US,Nuveen Virginia Dividend Advantage Municipal Fund,,Ordinary Shares,AMEX,,USD
NGBL,,BBG000DWYBS2,BBG000DWYBS2,NGBL:US,Notis Global Inc,Equity,Ordinary Shares,,,USD
NGBpRC_,NGBpRC_:UN,BBG000001PK9,,NGBpRC_:US,Nuveen Virginia Dividend Advantage Municipal Fund,Pfd,PRF PERPETUAL USD - Ser 2014,NYSE,,USD
NGCG,,BBG000BWT6T0,BBG000BWT6T0,NGCG:US,New Generation Consumer Group Inc,Equity,Ordinary Shares,,,USD
NGCRF,,BBG000R9TW62,BBG000R9TW62,NGCRF:US,Nagacorp Ltd.,Equity,Ordinary Shares,,,USD
NGCRY,,BBG0032YFJ08,BBG0032YFJ08,NGCRY:US,Nagacorp Ltd.,Equity,ADR,,,USD
NGD,NGD:UA,BBG000KD30Z6,BBG000KD2ZL5,NGD:US,New Gold Inc,Equity,Ordinary Shares,AMEX,,USD
NGDAF,,BBG000NMSRG8,BBG000NMSRG8,NGDAF:US,New Gold Inc,Equity,Warrants (28/06/2017),,,USD
NGE,NGE:UN,BBG004DFJXZ2,BBG004DFJXT9,NGE:US,(DELISTED IN WCA) Ordinary Shares - Class A,Equity,Exchange Traded Fund,NYSE,2017-12-28,USD
NGEGM,,BBG000002F93,,NGEGM:US,New York State Electric & Gas Corp.,Pfd,4.15% PRF PERPETUAL USD 100,,,USD
NGEGN,,BBG000001NL3,,NGEGN:US,New York State Electric & Gas Corp.,Pfd,3.75% PRF PERPETUAL USD 100 - Ser N,,,USD
NGEGP,,BBG000001NN1,,NGEGP:US,New York State Electric & Gas Corp.,Pfd,4.50% PRF PERPETUAL USD 100 - Ser 1949,,,USD
NGELF,,BBG000BFPD34,BBG000BFPD34,NGELF:US,NGE Capital Limited,Equity,Ordinary Shares,,,USD
NGELY,,BBG0019LPB90,BBG0019LPB90,NGELY:US,New Guinea Energy Ltd,Equity,ADR,,,USD
NGEMF,,BBG000PY0V44,BBG000PY0V44,NGEMF:US,Victory Mountain Ventures Ltd,Equity,Ordinary Shares,,,USD
NGESM,,BBG000002F84,,NGESM:US,New York State Electric & Gas Corp.,Pfd,4.40% PRF PERPETUAL USD 100,,,USD
NGEY,,BBG002PV9Z93,BBG002PV9Z93,NGEY:US,New Global Energy Inc,Equity,Ordinary Shares,,,USD
NGG,NGG:UN,BBG000L4Y8H4,BBG000L4Y5K6,NGG:US,National Grid Plc,Equity,ADR,NYSE,2018-05-31,USD
NGGTF,,BBG000N3C9S4,BBG000N3C2W4,NGGTF:US,National Grid Plc,Equity,Ordinary Shares,,,USD
NGHC,NGHC:UW,BBG004PW4SP0,BBG004N1KPJ5,NGHC:US,National General Holdings Corp,Equity,Ordinary Shares,NASDAQ,2018-06-29,USD
NGHCN,NGHCN:UW,BBG00D7H3YX2,,NGHCN:US,National General Holdings Corp,Pfd,7.50% PRF PERPETUAL USD 25 - Dep rep Ser C 1/40th,NASDAQ,2018-06-28,USD
NGHCO,NGHCO:UW,BBG008D37M23,,NGHCO:US,National General Holdings Corp,Pfd,7.50% PRF PERPETUAL USD 25 - Ser B,NASDAQ,2018-06-28,USD
NGHCP,NGHCP:UW,BBG006NFGH02,,NGHCP:US,National General Holdings Corp,Pfd,7.50% PRF PERPETUAL USD 25 - Ser A,NASDAQ,2018-06-28,USD
NGHCZ,NGHCZ:UW,BBG009S3N9V4,,NGHCZ:US,National General Holdings Corp,Pfd,7.625% NT REDEEM 15/09/2055 USD 25,NASDAQ,,USD
NGHT,,BBG000G2KHV3,BBG000G2KHV3,NGHT:US,NightCulture Inc,Equity,Ordinary Shares,,,USD
NGK,NGK:UA,BBG000DC7MV8,BBG000DC7MF6,NGK:US,Nuveen Connecticut Dividend Advantage Municipal Fund 2,,Ordinary Shares,AMEX,,USD
NGKIF,,BBG000DR3ZR5,BBG000DR3ZR5,NGKIF:US,NGK Insulators Ltd.,Equity,Ordinary Shares,,,USD
NGKpRC_,NGKpRC_:UN,BBG000005QP8,,NGKpRC_:US,Nuveen Connecticut Dividend Advantage Municipal Fund 2,Pfd,PRF PERPETUAL USD - Ser 2015,NYSE,,USD
NGKSF,,BBG000DR4HJ3,BBG000DR4HJ3,NGKSF:US,NGK Spark Plug Co. Ltd.,Equity,Ordinary Shares,,,USD
NGL,NGL:UN,BBG001J1BP24,BBG001J1BNY4,NGL:US,NGL Energy Partners LP,Equity,Unit,NYSE,2018-08-07,USD
NGLDF,,BBG000VZ6359,BBG000VZ6359,NGLDF:US,Norton Gold Fields Limited,Equity,Ordinary Shares,,,USD
NGLE,,BBG000BRK674,BBG000BRK674,NGLE:US,Alternative Green Technologies Inc,Equity,Ordinary Shares,,,USD
NGLOY,,BBG00BDM1894,BBG00BDM1894,NGLOY:US,Anglo American plc,Equity,ADR,,,USD
NGLpB,NGLpB:UN,BBG00GW2CPK3,,NGLpB:US,NGL Energy Partners LP,Pfd,FXDFR PRF PERPETUAL USD 25 - Class B,NYSE,,USD
NGLS,NGLS:UN,BBG000QD2YJ5,BBG000QD2WJ9,NGLS:US,Targa Resources Partners LP,Equity,Unit,NYSE,2016-01-29,USD
NGLSpA,NGLSpA:UN,BBG00B5CZQZ9,,NGLSpA:US,Targa Resources Partners LP,Pfd,FXDFR PRF PERPETUAL USD 25 - Ser A,NYSE,,USD
NGMC,,BBG000CS6105,BBG000CS6105,NGMC:US,Next Generation Management Corp,Equity,Ordinary Shares,,,USD
NGO,NGO:UA,BBG000BW89J8,BBG000BW89B6,NGO:US,Nuveen Connecticut Dividend Advantage Municipal Fund 3,,Ordinary Shares,AMEX,,USD
NGOpRC_,NGOpRC_:UN,BBG000005PY0,,NGOpRC_:US,Nuveen Connecticut Dividend Advantage Municipal Fund 3,Pfd,2.65% SP MTP REDEEM 01/03/2015 USD 10 - Ser 2015,NYSE,,USD
NGPHF,,BBG001QL84J5,BBG001QL84J5,NGPHF:US,Northern Graphite Corp,Equity,Ordinary Shares,,,USD
NGQRF,,BBG000K9HVF4,BBG000K9HVF4,NGQRF:US,NGEx Resources Inc,Equity,Ordinary Shares,,,USD
NGRC,,BBG000C58Y92,BBG000C58Y92,NGRC:US,National Graphite Corp,Equity,Ordinary Shares,,,USD
NGRJI,,BBG000Q1T2D8,BBG000Q1T1R5,NGRJI:US,NCC Ltd,Equity,,,,USD
NGS,NGS:UN,BBG000HGQ8V5,BBG000HGQ5N0,NGS:US,"Natural Gas Services Group, Inc.",Equity,Ordinary Shares,NYSE,,USD
NGSCF,,BBG000BMNGX1,BBG000BMNGP0,NGSCF:US,Nagase & Co. Ltd,Equity,,,,JPY
NGSX,NGSX:UW,BBG000RJ60G4,BBG000RJ5Z32,NGSX:US,Neurogesx Inc.,,Ordinary Shares,NASDAQ,,USD
NGT,NGT:UN,BBG000BGRKV3,BBG000BGRJC7,NGT:US,Eastern American Natural Gas Trust.,,Unit,NYSE,,USD
NGTEF,,BBG000GNJVQ4,BBG000GNJVB0,NGTEF:US,Northgate plc,Equity,Ordinary Shares,,,USD
NGTF,,BBG005TZFPS7,BBG005TZFPS7,NGTF:US,Nightfood Hldgs Inc,Equity,Ordinary Shares,,,USD
NGTY,,BBG000KHCS95,BBG000KHCS95,NGTY:US,New Generation Technology Holdings Inc,Equity,Ordinary Shares,,,USD
NGUGF,,BBG000K6K6D3,BBG000K6K6D3,NGUGF:US,New Guinea Gold Corp,Equity,Ordinary Shares,,,USD
NGVC,NGVC:UN,BBG0034VYLL3,BBG0034VYLG9,NGVC:US,Natural Grocers by Vitamin Cottage Inc,Equity,Ordinary Shares,NYSE,,USD
NGVT,NGVT:UN,BBG009LM28P1,BBG009LM28K6,NGVT:US,Ingevity Corp,Equity,Ordinary Shares,NYSE,,USD
NGX,NGX:UA,BBG000C4G5J8,BBG000C4G5C5,NGX:US,Nuveen Massachusetts AMT-Free Municipal Income Fund,,Ordinary Shares,AMEX,,USD
NGXpRC,NGXpRC:UN,BBG000002VC4,,NGXpRC:US,Nuveen Massachusetts AMT-Free Municipal Income Fund,Pfd,2.65% SP MTP REDEEM 01/03/2015 USD 10 - Ser 2015,NYSE,,USD
NGZ,NGZ:UN,BBG000SJXYQ8,BBG000SJXXN3,NGZ:US,AllianzGI Global Equity & Convertible Income Fund,,Ordinary Shares,NYSE,,USD
NH,NH:UW,BBG00CVW3Q16,BBG00CVW3PF3,NH:US,NantHealth Inc,Equity,Ordinary Shares,NASDAQ,,USD
NHA,NHA:UN,BBG00B8GVYR3,BBG00B8GVXQ6,NHA:US,Nuveen Municipal 2021 Target Term Fund,Equity,Ordinary Shares,NYSE,2018-08-14,USD
NHAWF,,BBG000RGCFL4,BBG000RGCFL4,NHAWF:US,North Arrow Minerals Inc,Equity,Ordinary Shares,,,USD
NHC,NHC:UA,BBG000BY3V64,BBG000BY3T87,NHC:US,National Healthcare Corp.,Equity,Ordinary Shares,AMEX,2018-06-28,USD
NHCMF,,BBG000G1JCB0,BBG000G1JCB0,NHCMF:US,NHC Communications Inc.,Equity,Ordinary Shares,,,USD
NHCpA.CL,NHCpA.CL:UA,BBG000005BB6,,NHCpA.CL:US,National Healthcare Corp.,Pfd,5.079% PRF PERPETUAL USD 15.75 - Ser A,AMEX,,USD
NHCZF,,BBG000DG9DW6,BBG000DG8C40,NHCZF:US,Nihon Chouzai Co. Ltd.,Equity,,,,JPY
NHDKF,,BBG000BQBZ18,,NHDKF:US,Nihon Dempa Kogyo Co. Ltd.,Equity,Ordinary Shares,,,USD
NHDOF,,BBG000BKNST4,BBG000BKNSM1,NHDOF:US,Nippo Corp.,Equity,,,,JPY
NHEGF,,BBG001HSKC44,BBG001HSKC44,NHEGF:US,Nighthawk Energy,Equity,Ordinary Shares,,,USD
NHEGY,,BBG000VYDM25,BBG000VYDM25,NHEGY:US,Nighthawk Energy,Equity,ADR,,,USD
NHEL,,BBG007D99KL3,BBG007D99KL3,NHEL:US,Natural Health Farm Holdings Inc,Equity,Ordinary Shares,,,USD
NHF,NHF:UN,BBG000ND9F20,BBG000ND9C36,NHF:US,NexPoint Strategic Opportunities Fund,Equity,Ordinary Shares,NYSE,2018-08-22,USD
NHFLF,,BBG000MP9QQ4,BBG000MP9QQ4,NHFLF:US,Northfield Capital Corp.,Equity,,,,USD
NHGP,,BBG000PQMJB6,BBG000PQMJB6,NHGP:US,New Horizon Group Inc,Equity,Ordinary Shares,,,USD
NHHEY,,BBG000BQT7F6,BBG000BQT7F6,NHHEY:US,NH Hotel Group S.A.,Equity,ADR,,,USD
NHHLF,,BBG009K7N1Q6,BBG009K7N1Q6,NHHLF:US,NVHL S A,Equity,,,,USD
NHI,NHI:UN,BBG000CGWVM2,BBG000CGWSJ3,NHI:US,"National Health Investors, Inc.",Equity,Ordinary Shares,NYSE,2018-06-28,USD
NHI/PR,NHI/PR:UN,BBG0001J9RC4,,NHI/PR:US,"National Health Investors, Inc.",Pfd,PRF PERPETUAL USD 25,NYSE,,USD
NHIXF,,BBG000BKR0Z4,BBG000BKR0J2,NHIXF:US,PanaHome Corp.,Equity,,,,JPY
NHKFF,,BBG000DQS7W6,BBG000DQS7W6,NHKFF:US,"Nichi-iko Pharmaceutical Co., Ltd.",Equity,Ordinary Shares,,,USD
NHKGF,,BBG000HPQ6F7,BBG000HPQ6F7,NHKGF:US,NHK Spring Co. Ltd.,Equity,Ordinary Shares,,,USD
NHLD,NHLD:UW,BBG000FVVR37,BBG000FVTGM3,NHLD:US,National Holdings Corporation,Equity,Ordinary Shares,NASDAQ,2015-02-19,USD
NHLDW,NHLDW:UW,BBG00FGGFPG4,BBG00FGGFP38,NHLDW:US,National Holdings Corporation,Equity,Warrants (18/01/2022),NASDAQ,,USD
NHLE,,BBG0036Z0XK4,BBG0036Z0XK4,NHLE:US,Nhale Inc,Equity,Ordinary Shares,,,USD
NHLG,,BBG000Q7G3X5,BBG000Q7G3X5,NHLG:US,National Healthcare Logistics Inc,Equity,Ordinary Shares,,,USD
NHLI,,BBG000FZXVD6,BBG000FZXVD6,NHLI:US,Nouveau Holdings Ltd,Equity,Ordinary Shares,,,USD
NHLPF,,BBG008N2PTF5,BBG008N2PTF5,NHLPF:US,NAHL Group Plc,Equity,Ordinary Shares,,,USD
NHMBF,,BBG000BP9MR4,BBG000BP9M94,NHMBF:US,Nohmi Bosai Ltd.,Equity,,,,JPY
NHMD,,BBG000R0M2T9,BBG000R0M2T9,NHMD:US,Nate`s Food Co,Equity,Ordinary Shares,,,USD
NHNKF,,BBG000DTZL51,BBG000DTZL51,NHNKF:US,Nihon Kohden Corporation,Equity,Ordinary Shares,,,USD
NHNKY,,BBG002R0JFF5,BBG002R0JFF5,NHNKY:US,Nihon Kohden Corporation,Equity,ADR,,,USD
NHOLF,,BBG002GPH9Q6,BBG002GPH9Q6,NHOLF:US,Sompo Japan Nipponkoa Holdings Inc,Equity,Ordinary Shares,,,USD
NHPCF,,BBG000BHV0B2,BBG000BHV031,NHPCF:US,Nihon Parkerizing Co. Ltd.,Equity,,,,JPY
NHPEF,,BBG000QZM0P1,BBG000QZM0P1,NHPEF:US,New Hope Corp. Ltd,Equity,Ordinary Shares,,,USD
NHPI,NHPI:UW,BBG000DZTMY0,BBG000DZTMY0,NHPI:US,Neuro-Hitech Inc,Equity,Ordinary Shares,NASDAQ,,USD
NHPpA.CL,NHPpA.CL:UN,BBG0001JH0B5,,NHPpA.CL:US,"Nationwide Health Properties, Inc.",Pfd,PRF PERPETUAL USD 1 - Series A 7.68%,NYSE,,USD
NHPpB.CL,NHPpB.CL:UN,BBG0001JLVJ4,,NHPpB.CL:US,"Nationwide Health Properties, Inc.",Pfd,7.75% PRF PERPETUAL USD 100 - Ser B,NYSE,,USD
NHRIF,,BBG0025F8HN5,BBG0025F8H73,NHRIF:US,Lithium Energy Products Inc,Equity,Ordinary Shares,,,USD
NHS,NHS:UA,BBG000PQWMH2,BBG000PQWM73,NHS:US,Neuberger Berman High Yield Strategies Fund,Equity,Ordinary Shares,AMEX,2018-08-14,USD
NHSN,,BBG000C0YH00,BBG000C0YH00,NHSN:US,Gaensel Energy Group Inc,Equity,Ordinary Shares,,,USD
NHSP,,BBG000G4LS26,BBG000G4LS26,NHSP:US,"North Country Hospitality, Inc.",Equity,Ordinary Shares,,,USD
NHTC,NHTC:UW,BBG000FCF697,BBG000FCF697,NHTC:US,Natural Health Trends Corp.,Equity,Ordinary Shares,NASDAQ,2018-08-13,USD
NHVCF,,BBG0021W96B8,BBG0021W96B8,NHVCF:US,Northern Vertex Mining Corp,Equity,Ordinary Shares,,,USD
NHVP,,BBG000PNWDW2,BBG000PNWDW2,NHVP:US,Northeast Dev Corp Inc,Equity,Ordinary Shares,,,USD
NHY,NHY:UN,BBG000BPYXR2,BBG000BPYXR2,NHY:US,Norsk Hydro,Equity,ADR,NYSE,,USD
NHYF,,BBG000PPXT06,BBG000PPXT06,NHYF:US,Natural Harmony Foods Inc.,Equity,Ordinary Shares,,,USD
NHYKF,,BBG000JC5HJ9,BBG000JC5HJ9,NHYKF:US,Norsk Hydro,Equity,Ordinary Shares,,,USD
NI,NI:UN,BBG000BPZDS4,BBG000BPZBB6,NI:US,Nisource Inc. (Holding Co.),Equity,Ordinary Shares,NYSE,2018-07-30,USD
NIB,NIB:UP,BBG000GKD6V5,BBG000GKC1V7,NIB:US,Barclays Bank PLC,Equity,ZC SP REDEEM 24/06/2038 USD 50,NYSE,,USD
NIBA,,BBG000BJ6K22,BBG000BJ6K22,NIBA:US,NI Bancshares Corp,Equity,Ordinary Shares,,,USD
NIC,NIC:UN,BBG0001JB245,,NIC:US,Nicource Cap Mkts Inc,Pfd,PRF PERPETUAL USD - Series A 7.75%,NYSE,,USD
NICE,NICE:UW,BBG000KC1NY1,BBG000KC17R4,NICE:US,NICE Ltd,Equity,ADR,NASDAQ,2017-02-23,USD
NICFF,,BBG000BL6762,BBG000BL66Z2,NICFF:US,Nichias Corporation,Equity,,,,JPY
NICH,NICH:UW,BBG000DJ1WB9,BBG000DJ1WB9,NICH:US,Nitches Inc.,Equity,Ordinary Shares,NASDAQ,,USD
NICK,NICK:UW,BBG000BW0HN3,BBG000BW06R3,NICK:US,"Nicholas Financial, Inc.",Equity,Ordinary Shares,NASDAQ,2013-09-18,USD
NICRN,,BBG000001P56,,NICRN:US,Nicor Inc.,Pfd,,,,USD
NICXF,,BBG000FDK5Y3,BBG000FDK5Y3,NICXF:US,Nicox SA,Equity,Ordinary Shares,,,USD
NID,NID:UN,BBG003NQ25Q8,BBG003NQ25L3,NID:US,Nuveen Intermediate Duration Municipal Term Fund,Equity,Ordinary Shares,NYSE,2018-08-14,USD
NIDB,NIDB:UW,BBG000FB1VT7,BBG000FB1VT7,NIDB:US,Northeast Indiana Bancorp Inc.,Equity,Ordinary Shares,NASDAQ,,USD
NIDOF,,BBG000DS8433,BBG000DS8433,NIDOF:US,Nido Petroleum Ltd,Equity,Ordinary Shares,,,USD
