RESULT_COUNT: 9957,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
AGRX,AGRX:UW,BBG00660K1Z6,2018-03-19,3.04,3.17,2.9,2.92,143097.0,0.0,1.0,3.04,3.17,2.9,2.92,143097.0
AGTC,AGTC:UW,BBG005TVPD20,2018-03-19,4.5,4.6,4.2,4.25,80345.0,0.0,1.0,4.5,4.6,4.2,4.25,80345.0
AGX,AGX:UN,BBG000K4K6V8,2018-03-19,40.45,40.65,39.6,40.45,114128.0,0.0,1.0,40.45,40.65,39.6,40.45,114128.0
AGYS,AGYS:UW,BBG000BR7GZ6,2018-03-19,12.18,12.18,11.79,11.98,25787.0,0.0,1.0,12.18,12.18,11.79,11.98,25787.0
AGZ,AGZ:UN,BBG000G03XL2,2018-03-19,111.46,111.59,111.46,111.53,15133.0,0.0,1.0,111.46,111.59,111.46,111.53,15133.0
AGZD,AGZD:UW,BBG005Q26BC1,2018-03-19,48.03,48.272,48.03,48.24,617.0,0.0,1.0,48.03,48.272,48.03,48.24,617.0
AHC,AHC:UN,BBG000TGPMF0,2018-03-19,5.15,5.15,5.0,5.0,15816.0,0.0,1.0,5.15,5.15,5.0,5.0,15816.0
AHGP,AHGP:UW,BBG000BRPF88,2018-03-19,25.78,26.005,25.25,25.36,78139.0,0.0,1.0,25.78,26.005,25.25,25.36,78139.0
AHH,AHH:UN,BBG004CYX1S4,2018-03-19,13.91,13.93,13.74,13.75,274938.0,0.0,1.0,13.91,13.93,13.74,13.75,274938.0
AHL,AHL:UN,BBG000BFVP03,2018-03-19,42.25,44.75,41.65,44.0,1635302.0,0.0,1.0,42.25,44.75,41.65,44.0,1635302.0
AHL$C,AHL$C:UN,,2018-03-19,26.09,26.27,26.09,26.23,14464.0,0.0,1.0,26.09,26.27,26.09,26.23,14464.0
AHP,AHP:UN,BBG004PW84L3,2018-03-19,9.83,10.05,9.74,10.01,264855.0,0.0,1.0,9.83,10.05,9.74,10.01,264855.0
AHPI,AHPI:UW,BBG000C2RMV9,2018-03-19,3.56,3.65,3.3635,3.52,52408.0,0.0,1.0,3.56,3.65,3.3635,3.52,52408.0
AHT,AHT:UN,BBG000PRZWN8,2018-03-19,6.66,6.685,6.55,6.67,466847.0,0.0,1.0,6.66,6.685,6.55,6.67,466847.0
AHT$D,AHT$D:UN,,2018-03-19,25.6979,25.71,25.561,25.71,3408.0,0.0,1.0,25.6979,25.71,25.561,25.71,3408.0
AI,AI:UN,BBG000BD1649,2018-03-19,11.79,11.88,11.53,11.69,679741.0,0.0,1.0,11.79,11.88,11.53,11.69,679741.0
AIA,AIA:UW,BBG000TVYXT8,2018-03-19,70.42,70.42,69.38,69.77,77339.0,0.0,1.0,70.42,70.42,69.38,69.77,77339.0
AIC,AIC:UN,,2018-03-19,23.4702,23.4999,23.43,23.45,4980.0,0.0,1.0,23.4702,23.4999,23.43,23.45,4980.0
AIF,AIF:UN,BBG003NQ4B92,2018-03-19,15.62,15.64,15.59,15.62,24449.0,0.0,1.0,15.62,15.64,15.59,15.62,24449.0
AIG,AIG:UN,BBG000BBF265,2018-03-19,54.37,54.765,53.98,54.45,6517192.0,0.0,1.0,54.37,54.765,53.98,54.45,6517192.0
AIG.W,AIG.W:UN,,2018-03-19,16.21,16.52,15.9001,16.22,207253.0,0.0,1.0,16.21,16.52,15.9001,16.22,207253.0
AIMC,AIMC:UW,BBG000Q26VL8,2018-03-19,46.8,46.8,46.0,46.5,156760.0,0.0,1.0,46.8,46.8,46.0,46.5,156760.0
AIN,AIN:UN,BBG000BRWZ68,2018-03-19,66.8,67.1,65.4,66.45,54641.0,0.0,1.0,66.8,67.1,65.4,66.45,54641.0
AINC,AINC:UN,BBG0069GSFQ9,2018-03-19,94.51,94.6,93.45,93.45,1231.0,0.0,1.0,94.51,94.6,93.45,93.45,1231.0
AINV,AINV:UW,BBG000CBQ7G0,2018-03-19,5.49,5.5099,5.46,5.48,923384.0,0.0,1.0,5.49,5.5099,5.46,5.48,923384.0
AIR,AIR:UN,BBG000BBGS03,2018-03-19,43.23,43.25,42.05,42.82,249506.0,0.0,1.0,43.23,43.25,42.05,42.82,249506.0
AIRI,AIRI:UN,,2018-03-19,1.66,1.67,1.61,1.67,54526.0,0.0,1.0,1.66,1.67,1.61,1.67,54526.0
AIRR,AIRR:UW,BBG0063G4G34,2018-03-19,26.7946,26.7946,26.39,26.745,12709.0,0.0,1.0,26.7946,26.7946,26.39,26.745,12709.0
AIRT,AIRT:UW,BBG000BBH8W1,2018-03-19,26.0,26.0,26.0,26.0,110.0,0.0,1.0,26.0,26.0,26.0,26.0,110.0
AIT,AIT:UN,BBG000BBHK72,2018-03-19,73.65,74.05,72.85,74.0,118005.0,0.0,1.0,73.65,74.05,72.85,74.0,118005.0
AIV,AIV:UN,BBG000DD3805,2018-03-19,40.61,40.61,40.15,40.46,815506.0,0.0,1.0,40.61,40.61,40.15,40.46,815506.0
AIV$A,AIV$A:UN,,2018-03-19,26.0986,26.0986,26.0986,26.0986,104.0,0.0,1.0,26.0986,26.0986,26.0986,26.0986,104.0
AIY,AIY:UN,,2018-03-19,25.65,25.66,25.6,25.63,7321.0,0.0,1.0,25.65,25.66,25.6,25.63,7321.0
AIZ,AIZ:UN,BBG000BZX2Z0,2018-03-19,89.91,90.7,89.88,90.13,817813.0,0.0,1.0,89.91,90.7,89.88,90.13,817813.0
AJG,AJG:UN,BBG000BBHZK4,2018-03-19,71.04,71.4025,70.07,70.52,1043195.0,0.0,1.0,71.04,71.4025,70.07,70.52,1043195.0
AJRD,AJRD:UN,BBG000BKRLL3,2018-03-19,27.07,27.2618,26.63,27.23,436161.0,0.0,1.0,27.07,27.2618,26.63,27.23,436161.0
AJX,AJX:UN,BBG008200L75,2018-03-19,13.28,13.34,13.16,13.29,21203.0,0.0,1.0,13.28,13.34,13.16,13.29,21203.0
AKAM,AKAM:UW,BBG000BJR6K0,2018-03-19,73.51,74.0,71.99,72.49,1134503.0,0.0,1.0,73.51,74.0,71.99,72.49,1134503.0
AKAO,AKAO:UW,BBG00629KW74,2018-03-19,11.39,12.09,11.16,11.27,1101177.0,0.0,1.0,11.39,12.09,11.16,11.27,1101177.0
AKBA,AKBA:UW,BBG0060CP2Q9,2018-03-19,12.35,13.05,12.07,12.16,573100.0,0.0,1.0,12.35,13.05,12.07,12.16,573100.0
AKER,AKER:UW,,2018-03-19,0.7451,0.8348,0.725,0.82,27721765.0,0.0,1.0,0.7451,0.8348,0.725,0.82,27721765.0
AKG,AKG:UN,BBG000R111L0,2018-03-19,0.7522,0.7698,0.74,0.762,628052.0,0.0,1.0,0.7522,0.7698,0.74,0.762,628052.0
AKO.A,AKO.A:UN,BBG000J83ZV6,2018-03-19,25.0,25.01,25.0,25.01,437.0,0.0,1.0,25.0,25.01,25.0,25.01,437.0
AKO.B,AKO.B:UN,BBG000DZ2WD0,2018-03-19,28.78,28.98,28.51,28.77,10273.0,0.0,1.0,28.78,28.98,28.51,28.77,10273.0
AKP,AKP:UN,BBG000DTJSF3,2018-03-19,12.71,12.7247,12.68,12.7,11721.0,0.0,1.0,12.71,12.7247,12.68,12.7,11721.0
AKR,AKR:UN,BBG000BJGG48,2018-03-19,24.74,24.8,24.27,24.48,524709.0,0.0,1.0,24.74,24.8,24.27,24.48,524709.0
AKRX,AKRX:UW,BBG000BBJN38,2018-03-19,18.78,18.82,18.41,18.74,871242.0,0.0,1.0,18.78,18.82,18.41,18.74,871242.0
AKS,AKS:UN,BBG000BL8J55,2018-03-19,5.06,5.12,4.86,4.95,15042203.0,0.0,1.0,5.06,5.12,4.86,4.95,15042203.0
AL,AL:UN,BBG001DKFMS3,2018-03-19,43.89,44.0,43.29,43.89,526818.0,0.0,1.0,43.89,44.0,43.29,43.89,526818.0
ALB,ALB:UN,BBG000BJ27W2,2018-03-19,97.57,98.0,95.812,96.91,1181739.0,0.0,1.0,97.57,98.0,95.812,96.91,1181739.0
ALCO,ALCO:UW,BBG000BBK0L6,2018-03-19,26.95,27.4,26.9,27.2,4044.0,0.0,1.0,26.95,27.4,26.9,27.2,4044.0
ALD,ALD:UN,BBG001KR23T5,2018-03-19,46.0484,46.0484,46.0484,46.0484,137.0,0.0,1.0,46.0484,46.0484,46.0484,46.0484,137.0
ALDR,ALDR:UW,BBG00666DGJ6,2018-03-19,14.0,14.15,13.85,13.9,849464.0,0.0,1.0,14.0,14.15,13.85,13.9,849464.0
ALDX,ALDX:UW,BBG005T0RK75,2018-03-19,8.4,8.5,8.2,8.45,48233.0,0.0,1.0,8.4,8.5,8.2,8.45,48233.0
ALE,ALE:UN,BBG000CYWB01,2018-03-19,71.18,71.54,70.34,71.22,333020.0,0.0,1.0,71.18,71.54,70.34,71.22,333020.0
ALEX,ALEX:UN,BBG0033KWFG9,2018-03-19,24.46,24.46,23.95,24.21,215145.0,0.0,1.0,24.46,24.46,23.95,24.21,215145.0
ALFA,ALFA:UN,BBG0032L2XL6,2018-03-19,46.55,45.88,44.89,45.33,5754.0,0.0,1.0,46.55,45.88,44.89,45.33,5754.0
ALG,ALG:UN,BBG000BJV206,2018-03-19,116.07,116.07,111.681,113.27,27825.0,0.0,1.0,116.07,116.07,111.681,113.27,27825.0
ALGN,ALGN:UW,BBG000BRNWJ1,2018-03-19,268.65,274.4,262.13,265.39,861923.0,0.0,1.0,268.65,274.4,262.13,265.39,861923.0
ALGT,ALGT:UW,BBG000LJTKK6,2018-03-19,177.05,178.7,174.1,176.1,74237.0,0.0,1.0,177.05,178.7,174.1,176.1,74237.0
ALIM,ALIM:UW,BBG000QLS405,2018-03-19,1.12,1.14,1.06,1.11,219696.0,0.0,1.0,1.12,1.14,1.06,1.11,219696.0
ALK,ALK:UN,BBG000BBL222,2018-03-19,66.31,66.57,64.65,65.1,1263391.0,0.0,1.0,66.31,66.57,64.65,65.1,1263391.0
ALKS,ALKS:UW,BBG000C9GDZ2,2018-03-19,61.26,61.98,59.82,60.46,561375.0,0.0,1.0,61.26,61.98,59.82,60.46,561375.0
ALL,ALL:UN,BBG000BVMJ93,2018-03-19,97.53,97.74,96.11,96.78,2370478.0,0.0,1.0,97.53,97.74,96.11,96.78,2370478.0
ALL$A,ALL$A:UN,,2018-03-19,25.79,25.8586,25.72,25.8085,6601.0,0.0,1.0,25.79,25.8586,25.72,25.8085,6601.0
ALL$B,ALL$B:UN,,2018-03-19,26.51,26.62,26.51,26.62,10932.0,0.0,1.0,26.51,26.62,26.51,26.62,10932.0
ALL$C,ALL$C:UN,,2018-03-19,26.12,26.12,26.01,26.01,71483.0,0.0,1.0,26.12,26.12,26.01,26.01,71483.0
ALL$D,ALL$D:UN,,2018-03-19,26.29,26.3416,26.24,26.3,5377.0,0.0,1.0,26.29,26.3416,26.24,26.3,5377.0
ALL$E,ALL$E:UN,,2018-03-19,26.4,26.5584,26.4,26.52,10668.0,0.0,1.0,26.4,26.5584,26.4,26.52,10668.0
ALL$F,ALL$F:UN,,2018-03-19,26.62,26.6931,26.5932,26.6544,2851.0,0.0,1.0,26.62,26.6931,26.5932,26.6544,2851.0
ALLE,ALLE:UN,BBG004T9FH88,2018-03-19,85.84,85.965,84.48,85.25,407997.0,0.0,1.0,85.84,85.965,84.48,85.25,407997.0
ALLT,ALLT:UW,BBG000BKXXY6,2018-03-19,5.74,5.74,5.64,5.68,14459.0,0.0,1.0,5.74,5.74,5.64,5.68,14459.0
ALLY,ALLY:UN,BBG001LYYYZ9,2018-03-19,27.6,27.735,26.99,27.3,2945972.0,0.0,1.0,27.6,27.735,26.99,27.3,2945972.0
ALLY$A,ALLY$A:UN,,2018-03-19,25.98,26.02,25.93,25.99,85578.0,0.0,1.0,25.98,26.02,25.93,25.99,85578.0
ALN,ALN:UN,BBG000GL6S34,2018-03-19,0.1851,0.1999,0.183,0.196,117575.0,0.0,1.0,0.1851,0.1999,0.183,0.196,117575.0
ALNY,ALNY:UW,BBG000BFGYR2,2018-03-19,143.78,149.19,142.5273,146.56,1044852.0,0.0,1.0,143.78,149.19,142.5273,146.56,1044852.0
ALOG,ALOG:UW,BBG000BBM980,2018-03-19,93.25,93.7,92.65,93.5,138943.0,0.0,1.0,93.25,93.7,92.65,93.5,138943.0
ALOT,ALOT:UW,BBG000BBMHP3,2018-03-19,14.1,14.375,13.7635,14.25,19175.0,0.0,1.0,14.1,14.375,13.7635,14.25,19175.0
ALQA,ALQA:UW,,2018-03-19,1.96,1.96,1.8,1.87,19180.0,0.0,1.0,1.96,1.96,1.8,1.87,19180.0
ALRM,ALRM:UW,BBG0099LP113,2018-03-19,39.1,39.1,37.92,38.6,623309.0,0.0,1.0,39.1,39.1,37.92,38.6,623309.0
ALSK,ALSK:UW,BBG000DFX0M0,2018-03-19,2.23,2.23,2.1135,2.18,139528.0,0.0,1.0,2.23,2.23,2.1135,2.18,139528.0
ALSN,ALSN:UN,BBG001KY3881,2018-03-19,38.73,38.73,38.24,38.62,1401461.0,0.0,1.0,38.73,38.73,38.24,38.62,1401461.0
ALTR,ALTR:UW,BBG000BBN2V8,2018-03-19,29.3,30.0,28.48,29.58,494309.0,0.0,1.0,29.3,30.0,28.48,29.58,494309.0
ALTS,ALTS:UF,BBG0078ZKWJ5,2018-03-19,37.407,37.36,37.36,37.24,228.0,0.0,1.0,37.407,37.36,37.36,37.24,228.0
ALTY,ALTY:UW,BBG009L6H503,2018-03-19,14.61,14.61,14.41,14.4265,6532.0,0.0,1.0,14.61,14.61,14.41,14.4265,6532.0
ALV,ALV:UN,BBG000BVLVN1,2018-03-19,148.94,149.26,147.44,148.16,373249.0,0.0,1.0,148.94,149.26,147.44,148.16,373249.0
ALX,ALX:UN,BBG000BBNNW1,2018-03-19,374.6,383.65,371.0,380.76,23461.0,0.0,1.0,374.6,383.65,371.0,380.76,23461.0
ALXN,ALXN:UW,BBG000G32HL2,2018-03-19,125.38,125.99,120.52,122.03,2038118.0,0.0,1.0,125.38,125.99,120.52,122.03,2038118.0
AMAG,AMAG:UW,BBG000CHGJP2,2018-03-19,19.85,20.05,19.2,19.65,698586.0,0.0,1.0,19.85,20.05,19.2,19.65,698586.0
AMAT,AMAT:UW,BBG000BBPST2,2018-03-19,58.82,59.08,57.47,58.5,13292653.0,0.0,1.0,58.82,59.08,57.47,58.5,13292653.0
AMBA,AMBA:UW,BBG001QZCQ46,2018-03-19,53.73,54.1,52.36,52.86,657656.0,0.0,1.0,53.73,54.1,52.36,52.86,657656.0
AMBC,AMBC:UW,BBG004HQHL46,2018-03-19,14.49,14.74,14.19,14.27,306019.0,0.0,1.0,14.49,14.74,14.19,14.27,306019.0
AMBCW,AMBCW:UW,BBG004HQD956,2018-03-19,5.93,5.96,5.93,5.93,26308.0,0.0,1.0,5.93,5.96,5.93,5.93,26308.0
AMBR,AMBR:UN,BBG005ZPRFH3,2018-03-19,9.55,9.76,9.25,9.41,47622.0,0.0,1.0,9.55,9.76,9.25,9.41,47622.0
AMC,AMC:UN,BBG000TDCWW0,2018-03-19,14.2,14.2,13.75,14.15,1897631.0,0.0,1.0,14.2,14.2,13.75,14.15,1897631.0
AMCN,AMCN:UW,BBG000BJ90H7,2018-03-19,1.09,1.15,1.0689,1.12,830322.0,0.0,1.0,1.09,1.15,1.0689,1.12,830322.0
AMCX,AMCX:UW,BBG001QVLM62,2018-03-19,50.25,50.535,49.47,49.72,684855.0,0.0,1.0,50.25,50.535,49.47,49.72,684855.0
AMD,AMD:UW,BBG000BBQG80,2018-03-19,11.41,11.74,11.351,11.43,53034019.0,0.0,1.0,11.41,11.74,11.351,11.43,53034019.0
AMDA,AMDA:UW,BBG005KG58L4,2018-03-19,1.71,1.8,1.64,1.8,66825.0,0.0,1.0,1.71,1.8,1.64,1.8,66825.0
AME,AME:UN,BBG000B9XKF0,2018-03-19,78.36,78.52,77.17,77.87,719115.0,0.0,1.0,78.36,78.52,77.17,77.87,719115.0
AMED,AMED:UW,BBG000BB05W5,2018-03-19,63.78,63.78,61.35,62.74,195039.0,0.0,1.0,63.78,63.78,61.35,62.74,195039.0
AMG,AMG:UN,BBG000C06204,2018-03-19,192.44,193.615,188.2,190.66,370537.0,0.0,1.0,192.44,193.615,188.2,190.66,370537.0
AMGN,AMGN:UW,BBG000BBSCX9,2018-03-19,187.29,187.93,180.665,182.55,3874385.0,0.0,1.0,187.29,187.93,180.665,182.55,3874385.0
AMH,AMH:UN,BBG004X82BC7,2018-03-19,19.91,19.91,19.57,19.72,1612771.0,0.0,1.0,19.91,19.91,19.57,19.72,1612771.0
AMH$C,AMH$C:UN,,2018-03-19,28.19,28.19,28.0311,28.04,947.0,0.0,1.0,28.19,28.19,28.0311,28.04,947.0
AMID,AMID:UN,BBG001LYGCR6,2018-03-19,11.0,11.2,10.5,11.1,262817.0,0.0,1.0,11.0,11.2,10.5,11.1,262817.0
AMJ,AMJ:UN,BBG000BHVD24,2018-03-19,25.23,25.23,24.2375,24.37,5064483.0,0.0,1.0,25.23,25.23,24.2375,24.37,5064483.0
AMKR,AMKR:UW,BBG000BCKT40,2018-03-19,11.29,11.36,10.94,11.08,724189.0,0.0,1.0,11.29,11.36,10.94,11.08,724189.0
AMLP,AMLP:UN,BBG0015CS255,2018-03-19,9.87,9.885,9.45,9.52,31033470.0,0.0,1.0,9.87,9.885,9.45,9.52,31033470.0
AMNB,AMNB:UW,BBG000BG9387,2018-03-19,38.2997,39.5,38.2997,39.15,6436.0,0.0,1.0,38.2997,39.5,38.2997,39.15,6436.0
AMOT,AMOT:UW,BBG000BKW1S4,2018-03-19,38.7,41.165,36.36,40.83,119193.0,0.0,1.0,38.7,41.165,36.36,40.83,119193.0
AMOV,AMOV:UN,BBG000CYNHW3,2018-03-19,18.776,18.776,18.55,18.55,7955.0,0.0,1.0,18.776,18.776,18.55,18.55,7955.0
AMP,AMP:UN,BBG000G3QP92,2018-03-19,156.79,157.69,154.83,156.04,570033.0,0.0,1.0,156.79,157.69,154.83,156.04,570033.0
AMPE,AMPE:UN,BBG000JKR594,2018-03-19,2.66,2.8,2.58,2.7,881454.0,0.0,1.0,2.66,2.8,2.58,2.7,881454.0
AMPH,AMPH:UW,BBG006JMQVQ2,2018-03-19,19.05,19.62,19.05,19.57,319801.0,0.0,1.0,19.05,19.62,19.05,19.57,319801.0
AMRB,AMRB:UW,BBG000BJ76J4,2018-03-19,15.52,15.52,12.21,15.44,6918.0,0.0,1.0,15.52,15.52,12.21,15.44,6918.0
AMRC,AMRC:UN,BBG000BD1SQ7,2018-03-19,11.45,11.75,11.35,11.7,247414.0,0.0,1.0,11.45,11.75,11.35,11.7,247414.0
AMRK,AMRK:UW,BBG005ZVDKR3,2018-03-19,11.06,11.14,11.05,11.1,2421.0,0.0,1.0,11.06,11.14,11.05,11.1,2421.0
AMRN,AMRN:UW,BBG000BPYJS2,2018-03-19,3.4,3.4174,3.2,3.26,2837170.0,0.0,1.0,3.4,3.4174,3.2,3.26,2837170.0
AMRS,AMRS:UW,BBG000DW78B7,2018-03-19,6.38,6.78,6.22,6.74,1227535.0,0.0,1.0,6.38,6.78,6.22,6.74,1227535.0
AMS,AMS:UN,BBG000BBW024,2018-03-19,2.551,2.6,2.55,2.6,4334.0,0.0,1.0,2.551,2.6,2.55,2.6,4334.0
AMSC,AMSC:UW,BBG000CP4TM8,2018-03-19,6.2,6.2,5.83,6.18,199955.0,0.0,1.0,6.2,6.2,5.83,6.18,199955.0
AMSF,AMSF:UW,BBG000Q0JWB7,2018-03-19,55.9,55.9,54.05,54.2,235742.0,0.0,1.0,55.9,55.9,54.05,54.2,235742.0
AMSWA,AMSWA:UW,BBG000BBWPX5,2018-03-19,12.77,13.07,12.57,12.78,58438.0,0.0,1.0,12.77,13.07,12.57,12.78,58438.0
AMT,AMT:UN,BBG000B9Y214,2018-03-19,146.26,146.62,144.02,145.12,2571762.0,0.0,1.0,146.26,146.62,144.02,145.12,2571762.0
AMTD,AMTD:UW,BBG000BMFPK4,2018-03-19,60.83,60.96,59.6,60.56,2620722.0,0.0,1.0,60.83,60.96,59.6,60.56,2620722.0
AMTX,AMTX:UW,,2018-03-19,2.05,2.34,1.93,2.16,2573891.0,0.0,1.0,2.05,2.34,1.93,2.16,2573891.0
AMU,AMU:UN,BBG00369W9L9,2018-03-19,15.77,15.78,15.2,15.2,133622.0,0.0,1.0,15.77,15.78,15.2,15.2,133622.0
AMWD,AMWD:UW,BBG000BBXGX4,2018-03-19,105.15,106.0253,102.6,104.5,260264.0,0.0,1.0,105.15,106.0253,102.6,104.5,260264.0
AMX,AMX:UN,BBG000CYQYZ0,2018-03-19,18.8,19.01,18.591,18.85,964542.0,0.0,1.0,18.8,19.01,18.591,18.85,964542.0
AMZA,AMZA:UN,BBG0077X4F97,2018-03-19,7.41,7.43,7.08,7.13,2656461.0,0.0,1.0,7.41,7.43,7.08,7.13,2656461.0
AMZN,AMZN:UW,BBG000BVQ4Z3,2018-03-19,1554.53,1561.66,1525.35,1544.93,6376619.0,0.0,1.0,1554.53,1561.66,1525.35,1544.93,6376619.0
AN,AN:UN,BBG000BBXP55,2018-03-19,50.61,50.74,49.65,50.18,451724.0,0.0,1.0,50.61,50.74,49.65,50.18,451724.0
ANAT,ANAT:UW,BBG000BBYG27,2018-03-19,116.53,118.1444,113.26,113.91,177962.0,0.0,1.0,116.53,118.1444,113.26,113.91,177962.0
ANCB,ANCB:UW,BBG001DNRMH6,2018-03-19,24.7,24.75,24.7,24.7,2201.0,0.0,1.0,24.7,24.75,24.7,24.7,2201.0
ANCX,ANCX:UW,BBG000HDH7P1,2018-03-19,29.7,29.71,29.46,29.62,38426.0,0.0,1.0,29.7,29.71,29.46,29.62,38426.0
ANDE,ANDE:UW,BBG000BF8NS4,2018-03-19,35.45,35.45,34.2,34.75,112111.0,0.0,1.0,35.45,35.45,34.2,34.75,112111.0
ANF,ANF:UN,BBG000H9G9Y7,2018-03-19,22.48,23.09,22.36,22.64,2640241.0,0.0,1.0,22.48,23.09,22.36,22.64,2640241.0
ANFI,ANFI:UN,BBG003BRKP58,2018-03-19,4.42,4.42,4.25,4.32,65164.0,0.0,1.0,4.42,4.42,4.25,4.32,65164.0
ANGI,ANGI:UW,BBG002180WK3,2018-03-19,14.89,14.89,14.36,14.43,557122.0,0.0,1.0,14.89,14.89,14.36,14.43,557122.0
ANGL,ANGL:UN,BBG002VZY7C7,2018-03-19,29.1,29.12,29.03,29.07,198245.0,0.0,1.0,29.1,29.12,29.03,29.07,198245.0
ANGO,ANGO:UW,BBG000BB5J41,2018-03-19,16.8,17.15,16.42,16.68,125277.0,0.0,1.0,16.8,17.15,16.42,16.68,125277.0
ANH,ANH:UN,BBG000C0RVW2,2018-03-19,4.9,4.93,4.85,4.89,566898.0,0.0,1.0,4.9,4.93,4.85,4.89,566898.0
ANH$A,ANH$A:UN,,2018-03-19,26.39,26.39,26.0393,26.0459,6321.0,0.0,1.0,26.39,26.39,26.0393,26.0459,6321.0
ANH$C,ANH$C:UN,,2018-03-19,25.0548,25.1,25.0,25.0573,2293.0,0.0,1.0,25.0548,25.1,25.0,25.0573,2293.0
ANIK,ANIK:UW,BBG000BBL8D7,2018-03-19,51.06,52.89,51.06,52.42,158975.0,0.0,1.0,51.06,52.89,51.06,52.42,158975.0
ANIP,ANIP:UW,BBG000KK1PX9,2018-03-19,61.44,61.44,60.05,60.3,86077.0,0.0,1.0,61.44,61.44,60.05,60.3,86077.0
ANSS,ANSS:UW,BBG000GXZJ63,2018-03-19,165.93,166.31,163.41,164.96,308828.0,0.0,1.0,165.93,166.31,163.41,164.96,308828.0
ANTH,ANTH:UW,BBG000PBTP46,2018-03-19,0.39,0.3988,0.3501,0.36,2425651.0,0.0,1.0,0.39,0.3988,0.3501,0.36,2425651.0
ANTM,ANTM:UN,BBG000BCGBK6,2018-03-19,228.18,229.15,226.19,227.99,997474.0,0.0,1.0,228.18,229.15,226.19,227.99,997474.0
ANW,ANW:UN,BBG000KXYZ72,2018-03-19,2.4,2.45,2.15,2.4,480297.0,0.0,1.0,2.4,2.45,2.15,2.4,480297.0
ANY,ANY:UW,,2018-03-19,2.28,2.28,1.8,1.87,2098549.0,0.0,1.0,2.28,2.28,1.8,1.87,2098549.0
AOA,AOA:UN,BBG000KD8XJ7,2018-03-19,54.41,54.41,53.851,54.11,64441.0,0.0,1.0,54.41,54.41,53.851,54.11,64441.0
AOD,AOD:UN,BBG000QLKL05,2018-03-19,9.39,9.4,9.24,9.32,249946.0,0.0,1.0,9.39,9.4,9.24,9.32,249946.0
AOI,AOI:UN,BBG000BV0C83,2018-03-19,25.0,25.85,24.1,24.9,228374.0,0.0,1.0,25.0,25.85,24.1,24.9,228374.0
AOK,AOK:UN,BBG000KD30R5,2018-03-19,34.22,34.3123,34.2,34.27,50186.0,0.0,1.0,34.22,34.3123,34.2,34.27,50186.0
AOM,AOM:UN,BBG000KD5PM3,2018-03-19,38.07,38.07,37.75,37.87,102308.0,0.0,1.0,38.07,38.07,37.75,37.87,102308.0
AON,AON:UN,BBG000BC17L0,2018-03-19,146.0,146.92,144.4,145.0,788643.0,0.0,1.0,146.0,146.92,144.4,145.0,788643.0
AOR,AOR:UN,BBG000KD78D9,2018-03-19,45.1,45.19,44.71,44.9,70535.0,0.0,1.0,45.1,45.19,44.71,44.9,70535.0
AOS,AOS:UN,BBG000BC1MP3,2018-03-19,65.58,65.62,64.55,65.2,636918.0,0.0,1.0,65.58,65.62,64.55,65.2,636918.0
AOSL,AOSL:UW,BBG000QLW9Y2,2018-03-19,16.88,16.95,16.26,16.56,89222.0,0.0,1.0,16.88,16.95,16.26,16.56,89222.0
AP,AP:UN,BBG000BC22L0,2018-03-19,10.95,10.95,10.45,10.8,32162.0,0.0,1.0,10.95,10.95,10.45,10.8,32162.0
APA,APA:UN,BBG000BC2FG7,2018-03-19,35.66,35.99,35.275,35.57,7502931.0,0.0,1.0,35.66,35.99,35.275,35.57,7502931.0
APAM,APAM:UN,BBG001M6D022,2018-03-19,33.7,33.8,33.2,33.65,274669.0,0.0,1.0,33.7,33.8,33.2,33.65,274669.0
APB,APB:UN,BBG000BC3MB6,2018-03-19,14.68,14.68,14.5,14.5,2891.0,0.0,1.0,14.68,14.68,14.5,14.5,2891.0
APC,APC:UN,BBG000BC43D5,2018-03-19,57.91,58.46,56.6261,57.02,4265882.0,0.0,1.0,57.91,58.46,56.6261,57.02,4265882.0
APD,APD:UN,BBG000BC4LR0,2018-03-19,168.75,168.93,165.65,166.68,1762421.0,0.0,1.0,168.75,168.93,165.65,166.68,1762421.0
APDN,APDN:UW,BBG000DGSKZ6,2018-03-19,1.59,1.59,1.51,1.55,24139.0,0.0,1.0,1.59,1.59,1.51,1.55,24139.0
APEI,APEI:UW,BBG000RVD9R8,2018-03-19,42.85,45.75,42.85,44.5,292151.0,0.0,1.0,42.85,45.75,42.85,44.5,292151.0
APF,APF:UN,BBG000BB22S5,2018-03-19,18.62,18.7,18.34,18.45,9347.0,0.0,1.0,18.62,18.7,18.34,18.45,9347.0
APH,APH:UN,BBG000B9YL12,2018-03-19,91.9,92.11,90.35,91.34,1193661.0,0.0,1.0,91.9,92.11,90.35,91.34,1193661.0
APLE,APLE:UN,BBG008P33727,2018-03-19,17.56,17.595,17.345,17.52,1156905.0,0.0,1.0,17.56,17.595,17.345,17.52,1156905.0
APO,APO:UN,BBG001LRKS91,2018-03-19,32.0,32.02,31.0601,31.27,693735.0,0.0,1.0,32.0,32.02,31.0601,31.27,693735.0
