RESULT_COUNT: 7694,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
AIRT,AIRT:UW,BBG000BBH8W1,2018-09-04,33.4,33.5,33.4,33.5,1712.0,0.0,1.0,33.4,33.5,33.4,33.5,1712.0,1
AIT,AIT:UN,BBG000BBHK72,2018-09-04,76.85,76.85,75.4,76.4,213095.0,0.0,1.0,76.85,76.85,75.4,76.4,213095.0,1
AIV,AIV:UN,BBG000DD3805,2018-09-04,43.64,43.9,43.25,43.49,867026.0,0.0,1.0,43.64,43.9,43.25,43.49,867026.0,1
AIZ,AIZ:UN,BBG000BZX2Z0,2018-09-04,102.61,103.06,100.89,102.16,803852.0,0.0,1.0,102.61,103.06,100.89,102.16,803852.0,1
AJG,AJG:UN,BBG000BBHZK4,2018-09-04,72.11,73.0,72.11,72.99,743692.0,0.0,1.0,72.11,73.0,72.11,72.99,743692.0,1
AJRD,AJRD:UN,BBG000BKRLL3,2018-09-04,35.14,35.53,34.87,35.29,471868.0,0.0,1.0,35.14,35.53,34.87,35.29,471868.0,1
AKAM,AKAM:UW,BBG000BJR6K0,2018-09-04,74.66,74.82,74.19,74.74,798057.0,0.0,1.0,74.66,74.82,74.19,74.74,798057.0,1
AKAO,AKAO:UW,BBG00629KW74,2018-09-04,5.27,5.3,5.0,5.25,659627.0,0.0,1.0,5.27,5.3,5.0,5.25,659627.0,1
AKBA,AKBA:UW,BBG0060CP2Q9,2018-09-04,8.24,8.26,7.96,8.06,411451.0,0.0,1.0,8.24,8.26,7.96,8.06,411451.0,1
AKER,AKER:UW,BBG000RP05T1,2018-09-04,0.28,0.28,0.255,0.2579,1638442.0,0.0,1.0,0.28,0.28,0.255,0.2579,1638442.0,1
AKG,AKG:UA,BBG000R111L0,2018-09-04,0.83,0.83,0.76,0.7608,523467.0,0.0,1.0,0.83,0.83,0.76,0.7608,523467.0,1
AKO.A,AKO.A:UN,BBG000J83ZV6,2018-09-04,19.83,19.83,19.29,19.29,424.0,0.0,1.0,19.83,19.83,19.29,19.29,424.0,1
AKO.B,AKO.B:UN,BBG000DZ2WD0,2018-09-04,22.5027,22.6085,21.5,21.91,138143.0,0.0,1.0,22.5027,22.6085,21.5,21.91,138143.0,1
AKP,AKP:UN,BBG000DTJSF3,2018-09-04,13.96,13.98,13.85,13.98,30593.0,0.0,1.0,13.96,13.98,13.85,13.98,30593.0,1
AKR,AKR:UN,BBG000BJGG48,2018-09-04,28.46,28.64,28.0,28.06,295540.0,0.0,1.0,28.46,28.64,28.0,28.06,295540.0,1
AKRX,AKRX:UW,BBG000BBJN38,2018-09-04,15.61,16.36,15.61,16.05,1884973.0,0.0,1.0,15.61,16.36,15.61,16.05,1884973.0,1
AKS,AKS:UN,BBG000BL8J55,2018-09-04,4.37,4.4,4.3,4.37,11332118.0,0.0,1.0,4.37,4.4,4.3,4.37,11332118.0,1
AL,AL:UN,BBG001DKFMS3,2018-09-04,46.31,46.48,45.86,46.04,928411.0,0.0,1.0,46.31,46.48,45.86,46.04,928411.0,1
ALB,ALB:UN,BBG000BJ27W2,2018-09-04,97.0,97.58,95.01,96.57,1487312.0,0.0,1.0,97.0,97.58,95.01,96.57,1487312.0,1
ALCO,ALCO:UW,BBG000BBK0L6,2018-09-04,31.9428,32.7,31.9428,32.35,1474.0,0.0,1.0,31.9428,32.7,31.9428,32.35,1474.0,1
ALD,ALD:UP,BBG001KR23T5,2018-09-04,42.76,42.7854,42.76,42.7854,363.0,0.0,1.0,42.76,42.7854,42.76,42.7854,363.0,1
ALDR,ALDR:UW,BBG00666DGJ6,2018-09-04,18.05,18.15,17.7,18.1,538432.0,0.0,1.0,18.05,18.15,17.7,18.1,538432.0,1
ALDX,ALDX:UW,BBG005T0RK75,2018-09-04,8.55,8.55,8.01,8.15,80239.0,0.0,1.0,8.55,8.55,8.01,8.15,80239.0,1
ALE,ALE:UN,BBG000CYWB01,2018-09-04,75.36,75.7,75.08,75.42,407519.0,0.0,1.0,75.36,75.7,75.08,75.42,407519.0,1
ALG,ALG:UN,BBG000BJV206,2018-09-04,95.01,95.73,94.76,95.11,46721.0,0.0,1.0,95.01,95.73,94.76,95.11,46721.0,1
ALGN,ALGN:UW,BBG000BRNWJ1,2018-09-04,386.64,388.9,381.11,385.33,509956.0,0.0,1.0,386.64,388.9,381.11,385.33,509956.0,1
ALGT,ALGT:UW,BBG000LJTKK6,2018-09-04,135.8,136.25,134.6,134.95,121730.0,0.0,1.0,135.8,136.25,134.6,134.95,121730.0,1
ALIM,ALIM:UW,BBG000QLS405,2018-09-04,1.05,1.1,0.9938,1.03,183025.0,0.0,1.0,1.05,1.1,0.9938,1.03,183025.0,1
ALK,ALK:UN,BBG000BBL222,2018-09-04,67.68,68.32,66.94,67.87,1563080.0,0.0,1.0,67.68,68.32,66.94,67.87,1563080.0,1
ALKS,ALKS:UW,BBG000C9GDZ2,2018-09-04,44.58,44.69,44.02,44.51,399928.0,0.0,1.0,44.58,44.69,44.02,44.51,399928.0,1
ALL,ALL:UN,BBG000BVMJ93,2018-09-04,100.59,101.12,100.29,100.95,1638923.0,0.0,1.0,100.59,101.12,100.29,100.95,1638923.0,1
ALLE,ALLE:UN,BBG004T9FH88,2018-09-04,87.17,87.29,86.21,87.15,560471.0,0.0,1.0,87.17,87.29,86.21,87.15,560471.0,1
ALLT,ALLT:UW,BBG000BKXXY6,2018-09-04,6.08,6.14,6.05,6.12,111519.0,0.0,1.0,6.08,6.14,6.05,6.12,111519.0,1
ALLY,ALLY:UN,BBG001LYYYZ9,2018-09-04,26.92,27.22,26.8,27.07,2819262.0,0.0,1.0,26.92,27.22,26.8,27.07,2819262.0,1
ALN,ALN:UA,BBG000GL6S34,2018-09-04,0.1787,0.185,0.16,0.179,94159.0,0.0,1.0,0.1787,0.185,0.16,0.179,94159.0,1
ALNY,ALNY:UW,BBG000BFGYR2,2018-09-04,121.26,122.615,118.27,119.12,881846.0,0.0,1.0,121.26,122.615,118.27,119.12,881846.0,1
ALOT,ALOT:UW,BBG000BBMHP3,2018-09-04,22.25,23.55,22.15,22.9,45716.0,0.0,1.0,22.25,23.55,22.15,22.9,45716.0,1
ALQA,ALQA:UW,BBG00D620DJ1,2018-09-04,2.6,2.6,2.53,2.57,7152.0,0.0,1.0,2.6,2.6,2.53,2.57,7152.0,1
ALRM,ALRM:UW,BBG0099LP113,2018-09-04,56.01,57.87,55.381,57.75,442399.0,0.0,1.0,56.01,57.87,55.381,57.75,442399.0,1
ALSK,ALSK:UW,BBG000DFX0M0,2018-09-04,1.97,2.0,1.95,2.0,79394.0,0.0,1.0,1.97,2.0,1.95,2.0,79394.0,1
ALSN,ALSN:UN,BBG001KY3881,2018-09-04,49.65,50.15,49.43,50.14,1210117.0,0.0,1.0,49.65,50.15,49.43,50.14,1210117.0,1
ALTS,ALTS:UF,BBG0078ZKW23,2018-09-04,37.8801,37.9796,37.88,37.9431,1797.0,0.0,1.0,37.8801,37.9796,37.88,37.9431,1797.0,1.0
ALTY,ALTY:UW,BBG009L6H503,2018-09-04,15.3,15.3494,15.2716,15.31,7677.0,0.0,1.0,15.3,15.3494,15.2716,15.31,7677.0,1
ALV,ALV:UN,BBG000BVLVN1,2018-09-04,88.69,88.98,87.72,88.34,357847.0,0.0,1.0,88.69,88.98,87.72,88.34,357847.0,1
ALX,ALX:UN,BBG000BBNNW1,2018-09-04,361.0,361.0,357.0,357.0,3784.0,0.0,1.0,361.0,361.0,357.0,357.0,3784.0,1
ALXN,ALXN:UW,BBG000G32HL2,2018-09-04,121.33,121.78,118.57,119.2,1074713.0,0.0,1.0,121.33,121.78,118.57,119.2,1074713.0,1
AMAG,AMAG:UW,BBG000CHGJP2,2018-09-04,24.4,24.4,23.55,23.95,649273.0,0.0,1.0,24.4,24.4,23.55,23.95,649273.0,1
AMAT,AMAT:UW,BBG000BBPST2,2018-09-04,42.84,43.0,42.045,42.62,14569113.0,0.0,1.0,42.84,43.0,42.045,42.62,14569113.0,1
AMBA,AMBA:UW,BBG001QZCPQ4,2018-09-04,37.97,38.18,37.0427,38.11,2238025.0,0.0,1.0,37.97,38.18,37.0427,38.11,2238025.0,1
AMBC,AMBC:UW,BBG004HQHL46,2018-09-04,21.17,21.2625,20.91,21.02,214363.0,0.0,1.0,21.17,21.2625,20.91,21.02,214363.0,1
AMBCW,AMBCW:UW,BBG004HQD956,2018-09-04,10.51,10.91,10.43,10.44,3700.0,0.0,1.0,10.51,10.91,10.43,10.44,3700.0,1
AMBR,AMBR:UN,BBG005ZPRFH3,2018-09-04,8.71,8.73,8.65,8.71,129557.0,0.0,1.0,8.71,8.73,8.65,8.71,129557.0,1
AMC,AMC:UN,BBG000TDCWW0,2018-09-04,19.05,19.35,18.9,19.25,1708773.0,0.0,1.0,19.05,19.35,18.9,19.25,1708773.0,1
AMCN,AMCN:UW,BBG000BJ90H7,2018-09-04,0.421,0.4365,0.42,0.42,43702.0,0.0,1.0,0.421,0.4365,0.42,0.42,43702.0,1
AMCX,AMCX:UW,BBG001QVLM62,2018-09-04,63.0,63.15,61.78,62.98,509133.0,0.0,1.0,63.0,63.15,61.78,62.98,509133.0,1
AMD,AMD:UW,BBG000BBQKP2,2018-09-04,25.62,28.11,25.5675,28.06,190141768.0,0.0,1.0,25.62,28.11,25.5675,28.06,190141768.0,1
AMDA,AMDA:UW,BBG005KG58L4,2018-09-04,0.468,0.468,0.44,0.4471,156439.0,0.0,1.0,0.468,0.468,0.44,0.4471,156439.0,1
AME,AME:UN,BBG000B9XKF0,2018-09-04,76.74,76.91,75.93,76.72,957714.0,0.0,1.0,76.74,76.91,75.93,76.72,957714.0,1
AMED,AMED:UW,BBG000BB05W5,2018-09-04,125.34,125.4599,123.67,124.88,335454.0,0.0,1.0,125.34,125.4599,123.67,124.88,335454.0,1
AMG,AMG:UN,BBG000C06204,2018-09-04,146.0,146.0,144.05,144.85,470271.0,0.0,1.0,146.0,146.0,144.05,144.85,470271.0,1
AMGN,AMGN:UW,BBG000BBSCX9,2018-09-04,199.25,199.75,195.33,196.73,2209085.0,0.0,1.0,199.25,199.75,195.33,196.73,2209085.0,1
AMH,AMH:UN,BBG004X82BC7,2018-09-04,23.11,23.24,22.855,22.92,1174610.0,0.0,1.0,23.11,23.24,22.855,22.92,1174610.0,1
AMID,AMID:UN,BBG001LYGCR6,2018-09-04,6.15,6.25,6.15,6.15,202224.0,0.0,1.0,6.15,6.25,6.15,6.15,202224.0,1
AMJ,AMJ:UP,BBG000BHVD24,2018-09-04,27.93,28.31,27.81,28.11,1558720.0,0.0,1.0,27.93,28.31,27.81,28.11,1558720.0,1
AMKR,AMKR:UW,BBG000BCKT40,2018-09-04,8.71,8.72,8.34,8.37,1560033.0,0.0,1.0,8.71,8.72,8.34,8.37,1560033.0,1
AMLP,AMLP:UP,BBG0015CS255,2018-09-04,10.86,10.93,10.811,10.91,9608731.0,0.0,1.0,10.86,10.93,10.811,10.91,9608731.0,1
AMNB,AMNB:UW,BBG000BG9387,2018-09-04,41.375,41.8,41.35,41.45,6079.0,0.0,1.0,41.375,41.8,41.35,41.45,6079.0,1
AMOT,AMOT:UW,BBG000BKW1S4,2018-09-04,48.79,48.79,46.67,47.58,46778.0,0.0,1.0,48.79,48.79,46.67,47.58,46778.0,1
AMOV,AMOV:UN,BBG000CYPSM8,2018-09-04,16.8,16.8,16.03,16.03,4868.0,0.0,1.0,16.8,16.8,16.03,16.03,4868.0,1
AMP,AMP:UN,BBG000G3QP92,2018-09-04,141.68,143.17,140.97,143.12,851877.0,0.0,1.0,141.68,143.17,140.97,143.12,851877.0,1
AMPE,AMPE:UA,BBG000JKR594,2018-09-04,0.63,0.64,0.5606,0.5998,1414908.0,0.0,1.0,0.63,0.64,0.5606,0.5998,1414908.0,1
AMPH,AMPH:UW,BBG006JMQVQ2,2018-09-04,18.91,19.33,18.75,19.28,228002.0,0.0,1.0,18.91,19.33,18.75,19.28,228002.0,1
AMRB,AMRB:UW,BBG000BJ76J4,2018-09-04,14.9,15.25,14.9,15.12,6885.0,0.0,1.0,14.9,15.25,14.9,15.12,6885.0,1
AMRC,AMRC:UN,BBG000BD1SQ7,2018-09-04,14.2,14.35,13.85,14.3,92804.0,0.0,1.0,14.2,14.35,13.85,14.3,92804.0,1
AMRK,AMRK:UW,BBG005ZVDKR3,2018-09-04,13.1685,13.29,13.1685,13.29,508.0,0.0,1.0,13.1685,13.29,13.1685,13.29,508.0,1
AMRN,AMRN:UW,BBG000BPYJS2,2018-09-04,3.27,3.32,3.124,3.29,6166253.0,0.0,1.0,3.27,3.32,3.124,3.29,6166253.0,1
AMRS,AMRS:UW,BBG000DW78B7,2018-09-04,9.1,9.219,8.71,8.77,1734401.0,0.0,1.0,9.1,9.219,8.71,8.77,1734401.0,1
AMS,AMS:UA,BBG000BBW024,2018-09-04,3.0973,3.15,3.0,3.0499,6197.0,0.0,1.0,3.0973,3.15,3.0,3.0499,6197.0,1
AMSC,AMSC:UW,BBG000CP4TM8,2018-09-04,6.2,6.2,5.94,5.99,83453.0,0.0,1.0,6.2,6.2,5.94,5.99,83453.0,1
AMSF,AMSF:UW,BBG000Q0JWB7,2018-09-04,63.6,63.8,62.75,63.25,35626.0,0.0,1.0,63.6,63.8,62.75,63.25,35626.0,1
AMSWA,AMSWA:UW,BBG000BBWPX5,2018-09-04,17.98,18.23,17.84,17.95,186265.0,0.0,1.0,17.98,18.23,17.84,17.95,186265.0,1
AMT,AMT:UN,BBG000B9Y214,2018-09-04,148.73,149.06,147.555,148.15,1165736.0,0.0,1.0,148.73,149.06,147.555,148.15,1165736.0,1
AMTD,AMTD:UW,BBG000BMFPK4,2018-09-04,58.43,59.03,58.212,58.55,2224107.0,0.0,1.0,58.43,59.03,58.212,58.55,2224107.0,1
AMTX,AMTX:UW,BBG000BWBZY9,2018-09-04,1.24,1.32,1.24,1.2692,12148.0,0.0,1.0,1.24,1.32,1.24,1.2692,12148.0,1
AMU,AMU:UP,BBG00369W9L9,2018-09-04,17.5988,17.6699,17.4801,17.64,26032.0,0.0,1.0,17.5988,17.6699,17.4801,17.64,26032.0,1
AMWD,AMWD:UW,BBG000BBXGX4,2018-09-04,84.7,87.65,83.0,86.55,205992.0,0.0,1.0,84.7,87.65,83.0,86.55,205992.0,1
AMX,AMX:UN,BBG000CYQYZ0,2018-09-04,16.47,16.54,16.09,16.23,1763915.0,0.0,1.0,16.47,16.54,16.09,16.23,1763915.0,1
AMZA,AMZA:UP,BBG0077X4F97,2018-09-04,7.77,7.85,7.75,7.83,499257.0,0.0,1.0,7.77,7.85,7.75,7.83,499257.0,1
AMZN,AMZN:UW,BBG000BVQ4Z3,2018-09-04,2026.5,2050.5,2013.0,2039.51,5658858.0,0.0,1.0,2026.5,2050.5,2013.0,2039.51,5658858.0,1
AN,AN:UN,BBG000BBXP55,2018-09-04,45.41,45.66,44.67,44.91,822520.0,0.0,1.0,45.41,45.66,44.67,44.91,822520.0,1
ANAT,ANAT:UW,BBG000BBYG27,2018-09-04,128.07,130.2,128.06,129.52,37013.0,0.0,1.0,128.07,130.2,128.06,129.52,37013.0,1
ANCB,ANCB:UW,BBG001DNRMH6,2018-09-04,28.85,28.85,28.85,28.85,84.0,0.0,1.0,28.85,28.85,28.85,28.85,84.0,1
ANCX,ANCX:UW,BBG000HDH7P1,2018-09-04,27.14,27.18,26.81,26.9,19862.0,0.0,1.0,27.14,27.18,26.81,26.9,19862.0,1
ANDE,ANDE:UW,BBG000BF8NS4,2018-09-04,40.8,40.9,39.95,40.1,112122.0,0.0,1.0,40.8,40.9,39.95,40.1,112122.0,1
ANF,ANF:UN,BBG000H9G9Y7,2018-09-04,21.51,22.41,21.29,22.29,4142850.0,0.0,1.0,21.51,22.41,21.29,22.29,4142850.0,1
ANFI,ANFI:UN,BBG003BRKP58,2018-09-04,1.85,1.87,1.76,1.77,71675.0,0.0,1.0,1.85,1.87,1.76,1.77,71675.0,1
ANGL,ANGL:UP,BBG002VZY7C7,2018-09-04,28.87,28.91,28.82,28.86,363796.0,0.0,1.0,28.87,28.91,28.82,28.86,363796.0,1
ANGO,ANGO:UW,BBG000BB5J41,2018-09-04,22.44,22.78,22.26,22.72,103108.0,0.0,1.0,22.44,22.78,22.26,22.72,103108.0,1
ANH,ANH:UN,BBG000C0RVW2,2018-09-04,4.88,4.92,4.855,4.89,351149.0,0.0,1.0,4.88,4.92,4.855,4.89,351149.0,1
ANIK,ANIK:UW,BBG000BBL8D7,2018-09-04,41.3,42.5,40.9,42.38,131115.0,0.0,1.0,41.3,42.5,40.9,42.38,131115.0,1
ANIP,ANIP:UW,BBG000KK1PX9,2018-09-04,58.09,58.49,56.618,57.48,70675.0,0.0,1.0,58.09,58.49,56.618,57.48,70675.0,1
ANSS,ANSS:UW,BBG000GXZJ63,2018-09-04,185.66,187.9116,184.52,187.32,472078.0,0.0,1.0,185.66,187.9116,184.52,187.32,472078.0,1
ANTM,ANTM:UN,BBG000BCGBK6,2018-09-04,264.17,266.11,262.7085,263.7,1161808.0,0.0,1.0,264.17,266.11,262.7085,263.7,1161808.0,1
ANW,ANW:UN,BBG000KXYZ72,2018-09-04,1.82,1.82,1.72,1.74,737865.0,0.0,1.0,1.82,1.82,1.72,1.74,737865.0,1
ANY,ANY:UW,BBG004Z3JS22,2018-09-04,0.29,0.3,0.27,0.27742,125867.0,0.0,1.0,0.29,0.3,0.27,0.27742,125867.0,1
AOA,AOA:UP,BBG000KD8XJ7,2018-09-04,54.34,54.34,54.1101,54.24,60156.0,0.0,1.0,54.34,54.34,54.1101,54.24,60156.0,1
AOD,AOD:UN,BBG000QLKL05,2018-09-04,8.89,8.89,8.8301,8.84,226365.0,0.0,1.0,8.89,8.89,8.8301,8.84,226365.0,1
AOI,AOI:UN,BBG000BV0C83,2018-09-04,17.7,18.7,17.2,17.35,260245.0,0.0,1.0,17.7,18.7,17.2,17.35,260245.0,1
AOK,AOK:UP,BBG000KD30R5,2018-09-04,34.27,34.2999,34.15,34.18,33608.0,0.0,1.0,34.27,34.2999,34.15,34.18,33608.0,1
AOM,AOM:UP,BBG000KD5PM3,2018-09-04,37.87,37.87,37.705,37.82,130724.0,0.0,1.0,37.87,37.87,37.705,37.82,130724.0,1
AON,AON:UN,BBG000BC17L0,2018-09-04,145.36,146.9,144.84,146.87,819968.0,0.0,1.0,145.36,146.9,144.84,146.87,819968.0,1
AOR,AOR:UP,BBG000KD78D9,2018-09-04,44.89,44.94,44.8,44.93,100775.0,0.0,1.0,44.89,44.94,44.8,44.93,100775.0,1
AOS,AOS:UN,BBG000BC1MP3,2018-09-04,57.64,57.77,57.16,57.74,1187853.0,0.0,1.0,57.64,57.77,57.16,57.74,1187853.0,1.0
AOSL,AOSL:UW,BBG000QLW9Y2,2018-09-04,14.28,14.38,13.8,14.21,98849.0,0.0,1.0,14.28,14.38,13.8,14.21,98849.0,1
AP,AP:UN,BBG000BC22L0,2018-09-04,7.55,7.8,7.55,7.75,14619.0,0.0,1.0,7.55,7.8,7.55,7.75,14619.0,1
APA,APA:UN,BBG000BC2FG7,2018-09-04,44.02,44.1,42.98,43.18,1651882.0,0.0,1.0,44.02,44.1,42.98,43.18,1651882.0,1
APAM,APAM:UN,BBG001M6D022,2018-09-04,33.15,33.2,32.15,32.6,371549.0,0.0,1.0,33.15,33.2,32.15,32.6,371549.0,1
APB,APB:UN,BBG000BC3MB6,2018-09-04,13.44,13.47,13.4,13.425,28103.0,0.0,1.0,13.44,13.47,13.4,13.425,28103.0,1
APC,APC:UN,BBG000BC43D5,2018-09-04,64.41,64.84,63.69,63.96,2349891.0,0.0,1.0,64.41,64.84,63.69,63.96,2349891.0,1
APD,APD:UN,BBG000BC4LR0,2018-09-04,166.11,166.36,163.42,164.34,925752.0,0.0,1.0,166.11,166.36,163.42,164.34,925752.0,1
APDN,APDN:UW,BBG000DGSKZ6,2018-09-04,1.19,1.19,1.1604,1.17,38790.0,0.0,1.0,1.19,1.19,1.1604,1.17,38790.0,1
APEI,APEI:UW,BBG000RVD9R8,2018-09-04,34.6,35.1,34.55,34.95,89223.0,0.0,1.0,34.6,35.1,34.55,34.95,89223.0,1
APF,APF:UN,BBG000BB22S5,2018-09-04,16.94,16.94,16.75,16.9,22329.0,0.0,1.0,16.94,16.94,16.75,16.9,22329.0,1
APH,APH:UN,BBG000B9YL12,2018-09-04,94.65,94.65,93.86,94.53,1062566.0,0.0,1.0,94.65,94.65,93.86,94.53,1062566.0,1
APLE,APLE:UN,BBG008P33727,2018-09-04,17.65,17.7095,17.44,17.47,1010671.0,0.0,1.0,17.65,17.7095,17.44,17.47,1010671.0,1
APO,APO:UN,BBG001LRKS91,2018-09-04,34.5,34.77,34.3,34.72,475934.0,0.0,1.0,34.5,34.77,34.3,34.72,475934.0,1
APOG,APOG:UW,BBG000BC6XJ1,2018-09-04,49.14,49.4312,48.6655,49.1,98155.0,0.0,1.0,49.14,49.4312,48.6655,49.1,98155.0,1
APPF,APPF:UW,BBG008QQ9701,2018-09-04,85.7,89.2,85.5,88.25,142011.0,0.0,1.0,85.7,89.2,85.5,88.25,142011.0,1
APPS,APPS:UW,BBG000HZ3562,2018-09-04,1.4,1.41,1.36,1.37,278775.0,0.0,1.0,1.4,1.41,1.36,1.37,278775.0,1
APRI,APRI:UW,BBG000BZ9T97,2018-09-04,0.349,0.369,0.279,0.28,1603510.0,0.0,1.0,0.349,0.369,0.279,0.28,1603510.0,1
APT,APT:UA,BBG000C1H861,2018-09-04,3.65,3.7305,3.65,3.65,11572.0,0.0,1.0,3.65,3.7305,3.65,3.65,11572.0,1
APTO,APTO:UW,BBG000F3TXC9,2018-09-04,2.94,3.02,2.8201,3.0,173972.0,0.0,1.0,2.94,3.02,2.8201,3.0,173972.0,1
APTS,APTS:UN,BBG000BGSMP5,2018-09-04,17.7,17.83,17.25,17.28,258960.0,0.0,1.0,17.7,17.83,17.25,17.28,258960.0,1
APU,APU:UN,BBG000BB34Z2,2018-09-04,39.25,39.66,39.12,39.61,235224.0,0.0,1.0,39.25,39.66,39.12,39.61,235224.0,1
APWC,APWC:UW,BBG000F0GM60,2018-09-04,2.6,2.65,2.6,2.65,2545.0,0.0,1.0,2.6,2.65,2.6,2.65,2545.0,1
AQXP,AQXP:UW,BBG005Y0QDR4,2018-09-04,3.19,3.19,2.96,3.06,512470.0,0.0,1.0,3.19,3.19,2.96,3.06,512470.0,1
AR,AR:UN,BBG004PMFSC4,2018-09-04,18.58,18.69,17.85,17.89,2182624.0,0.0,1.0,18.58,18.69,17.85,17.89,2182624.0,1
ARAY,ARAY:UW,BBG000QNS713,2018-09-04,3.95,4.05,3.9,4.0,694121.0,0.0,1.0,3.95,4.05,3.9,4.0,694121.0,1
ARC,ARC:UN,BBG000D1FLL6,2018-09-04,3.19,3.19,3.06,3.1,304682.0,0.0,1.0,3.19,3.19,3.06,3.1,304682.0,1
ARCB,ARCB:UW,BBG000C1PQS8,2018-09-04,48.1,48.65,47.6,48.6,220084.0,0.0,1.0,48.1,48.65,47.6,48.6,220084.0,1
ARCC,ARCC:UW,BBG000PD89X9,2018-09-04,17.49,17.585,17.47,17.51,1789849.0,0.0,1.0,17.49,17.585,17.47,17.51,1789849.0,1
ARCI,ARCI:UW,BBG000CKMZ90,2018-09-04,1.08,1.09,1.0,1.06,469897.0,0.0,1.0,1.08,1.09,1.0,1.06,469897.0,1
ARCO,ARCO:UN,BBG001LR99Q7,2018-09-04,6.65,6.75,6.35,6.5,2030163.0,0.0,1.0,6.65,6.75,6.35,6.5,2030163.0,1
ARCW,ARCW:UW,BBG000F9K8Y6,2018-09-04,1.9206,1.95,1.9206,1.95,10240.0,0.0,1.0,1.9206,1.95,1.9206,1.95,10240.0,1
ARDC,ARDC:UN,BBG001LJH361,2018-09-04,15.81,15.83,15.79,15.82,128986.0,0.0,1.0,15.81,15.83,15.79,15.82,128986.0,1
ARDM,ARDM:UW,BBG000GWKPF7,2018-09-04,1.35,1.37,1.35,1.36,3077.0,0.0,1.0,1.35,1.37,1.35,1.36,3077.0,1
ARDX,ARDX:UW,BBG006JJTZS5,2018-09-04,4.3,4.325,4.15,4.25,231872.0,0.0,1.0,4.3,4.325,4.15,4.25,231872.0,1
ARE,ARE:UN,BBG000BC3621,2018-09-04,128.07,128.28,125.77,125.98,455011.0,0.0,1.0,128.07,128.28,125.77,125.98,455011.0,1
ARES,ARES:UN,BBG0068KVVG3,2018-09-04,21.3,21.5,21.15,21.25,452395.0,0.0,1.0,21.3,21.5,21.15,21.25,452395.0,1
AREX,AREX:UW,BBG000RQ31Q8,2018-09-04,2.19,2.19,2.13,2.165,465051.0,0.0,1.0,2.19,2.19,2.13,2.165,465051.0,1
ARGT,ARGT:UP,BBG001K93GY9,2018-09-04,25.9,25.9,25.01,25.03,272631.0,0.0,1.0,25.9,25.9,25.01,25.03,272631.0,1
ARI,ARI:UN,BBG000NFPHS5,2018-09-04,19.43,19.57,19.36,19.42,855504.0,0.0,1.0,19.43,19.57,19.36,19.42,855504.0,1
ARII,ARII:UW,BBG000Q4ZQ60,2018-09-04,45.72,46.25,45.37,46.07,47999.0,0.0,1.0,45.72,46.25,45.37,46.07,47999.0,1
ARKG,ARKG:UP,BBG007FJPCJ2,2018-09-04,34.45,34.69,33.6301,34.1535,231833.0,0.0,1.0,34.45,34.69,33.6301,34.1535,231833.0,1
ARKK,ARKK:UP,BBG007FJMVB1,2018-09-04,49.43,49.5,48.7,49.17,317620.0,0.0,1.0,49.43,49.5,48.7,49.17,317620.0,1
ARKQ,ARKQ:UP,BBG0077Q7092,2018-09-04,37.02,37.02,36.4372,36.605,19311.0,0.0,1.0,37.02,37.02,36.4372,36.605,19311.0,1
ARKR,ARKR:UW,BBG000DMNMJ2,2018-09-04,22.4552,22.4552,22.3001,22.3001,1021.0,0.0,1.0,22.4552,22.4552,22.3001,22.3001,1021.0,1
ARKW,ARKW:UP,BBG0077Q7LM1,2018-09-04,59.04,59.3641,58.681,59.27,107166.0,0.0,1.0,59.04,59.3641,58.681,59.27,107166.0,1
ARL,ARL:UN,BBG000C1RTV6,2018-09-04,16.7,16.701,16.25,16.57,1174.0,0.0,1.0,16.7,16.701,16.25,16.57,1174.0,1
ARLP,ARLP:UW,BBG000C154Z1,2018-09-04,20.25,20.425,20.1,20.2,354703.0,0.0,1.0,20.25,20.425,20.1,20.2,354703.0,1
ARMK,ARMK:UN,BBG005HMZVD0,2018-09-04,40.92,41.11,40.5673,40.81,728134.0,0.0,1.0,40.92,41.11,40.5673,40.81,728134.0,1
ARNA,ARNA:UW,BBG000BKXJN9,2018-09-04,38.68,39.18,38.25,39.1,336428.0,0.0,1.0,38.68,39.18,38.25,39.1,336428.0,1
AROW,AROW:UW,BBG000BCC3W5,2018-09-04,39.45,39.55,39.1,39.2,7303.0,0.0,1.0,39.45,39.55,39.1,39.2,7303.0,1
ARQL,ARQL:UW,BBG000HBL985,2018-09-04,6.63,6.73,6.38,6.39,898812.0,0.0,1.0,6.63,6.73,6.38,6.39,898812.0,1
ARR,ARR:UN,BBG000PRZQR7,2018-09-04,23.5,23.79,23.5,23.66,512546.0,0.0,1.0,23.5,23.79,23.5,23.66,512546.0,1
ARRS,ARRS:UW,BBG000BMRBR5,2018-09-04,25.86,25.95,25.61,25.82,950111.0,0.0,1.0,25.86,25.95,25.61,25.82,950111.0,1
